# Molecular kinetic energy data (excluding photon particle)
# time(ps) timestep kinetic_energy(a.u.) temperature(K) avg_vel_magnitude(a.u.)
0.290244 9532 0.977731 411.632715 0.000336
0.290297 9533 0.946488 398.479390 0.000329
0.290350 9534 0.917573 386.305739 0.000323
0.290402 9535 0.891206 375.205136 0.000318
0.290455 9536 0.867518 365.232114 0.000312
0.290507 9537 0.846506 356.386257 0.000307
0.290560 9538 0.828252 348.701090 0.000303
0.290613 9539 0.812658 342.135896 0.000299
0.290665 9540 0.799971 336.794607 0.000296
0.290718 9541 0.790177 332.671273 0.000293
0.290771 9542 0.783229 329.745884 0.000292
0.290823 9543 0.779154 328.030283 0.000290
0.290876 9544 0.777983 327.537362 0.000290
0.290928 9545 0.779741 328.277475 0.000290
0.290981 9546 0.784421 330.247687 0.000291
0.291034 9547 0.792002 333.439370 0.000292
0.291086 9548 0.802619 337.909483 0.000294
0.291139 9549 0.816056 343.566235 0.000297
0.291191 9550 0.832479 350.480412 0.000300
0.291244 9551 0.851855 358.637992 0.000304
0.291297 9552 0.874033 367.974993 0.000308
0.291349 9553 0.898871 378.431966 0.000313
0.291402 9554 0.926606 390.109008 0.000318
0.291454 9555 0.957031 402.917880 0.000324
0.291507 9556 0.990204 416.884059 0.000330
0.291560 9557 1.026102 431.997493 0.000337
0.291612 9558 1.064488 448.158137 0.000344
0.291665 9559 1.105422 465.391981 0.000351
0.291717 9560 1.148583 483.563035 0.000358
0.291770 9561 1.194279 502.801510 0.000366
0.291823 9562 1.242372 523.048983 0.000374
0.291875 9563 1.292738 544.253241 0.000382
0.291928 9564 1.345213 566.345760 0.000390
0.291980 9565 1.399826 589.338332 0.000398
0.292033 9566 1.456209 613.075975 0.000407
0.292086 9567 1.514495 637.615055 0.000416
0.292138 9568 1.574434 662.849724 0.000424
0.292191 9569 1.636190 688.849477 0.000433
0.292243 9570 1.699209 715.381053 0.000442
0.292296 9571 1.763756 742.555988 0.000451
0.292349 9572 1.829670 770.306395 0.000460
0.292401 9573 1.896518 798.449773 0.000469
0.292454 9574 1.964529 827.082924 0.000478
0.292506 9575 2.033560 856.145486 0.000487
0.292559 9576 2.103540 885.607928 0.000495
0.292612 9577 2.174107 915.317262 0.000504
0.292664 9578 2.245506 945.376614 0.000513
0.292717 9579 2.317242 975.578296 0.000522
0.292769 9580 2.389084 1005.824114 0.000530
0.292822 9581 2.461304 1036.229481 0.000538
0.292875 9582 2.533672 1066.697111 0.000547
0.292927 9583 2.606109 1097.193369 0.000555
0.292980 9584 2.678237 1127.559909 0.000563
0.293032 9585 2.750029 1157.784929 0.000571
0.293085 9586 2.821393 1187.829840 0.000578
0.293138 9587 2.892336 1217.697411 0.000586
0.293190 9588 2.962404 1247.196888 0.000593
0.293243 9589 3.031924 1276.465203 0.000600
0.293295 9590 3.100573 1305.366917 0.000607
0.293348 9591 3.167946 1333.731635 0.000614
0.293401 9592 3.234194 1361.622432 0.000621
0.293453 9593 3.299283 1389.025500 0.000627
0.293506 9594 3.362833 1415.780458 0.000633
0.293558 9595 3.425240 1442.054419 0.000639
0.293611 9596 3.486141 1467.694408 0.000645
0.293664 9597 3.545558 1492.709201 0.000650
0.293716 9598 3.603073 1516.923677 0.000656
0.293769 9599 3.658388 1540.211635 0.000661
0.293821 9600 3.712255 1562.890263 0.000665
0.293874 9601 3.764070 1584.704576 0.000670
0.293927 9602 3.813582 1605.549749 0.000674
0.293979 9603 3.860999 1625.512780 0.000678
0.294032 9604 3.906186 1644.536616 0.000682
0.294084 9605 3.948843 1662.495583 0.000686
0.294137 9606 3.989577 1679.644922 0.000689
0.294190 9607 4.027814 1695.743137 0.000692
0.294242 9608 4.063381 1710.717016 0.000695
0.294295 9609 4.096301 1724.576733 0.000697
0.294347 9610 4.127014 1737.507403 0.000700
0.294400 9611 4.154881 1749.239425 0.000702
0.294453 9612 4.180104 1759.858679 0.000704
0.294505 9613 4.202493 1769.284301 0.000705
0.294558 9614 4.222137 1777.554660 0.000706
0.294610 9615 4.239063 1784.680803 0.000707
0.294663 9616 4.253396 1790.715068 0.000708
0.294716 9617 4.265144 1795.661193 0.000709
0.294768 9618 4.274295 1799.513616 0.000709
0.294821 9619 4.280629 1802.180498 0.000709
0.294873 9620 4.284144 1803.660401 0.000709
0.294926 9621 4.285009 1804.024403 0.000709
0.294979 9622 4.282901 1803.137116 0.000708
0.295031 9623 4.278418 1801.249683 0.000707
0.295084 9624 4.271439 1798.311307 0.000706
0.295136 9625 4.261903 1794.296677 0.000704
0.295189 9626 4.249782 1789.193446 0.000703
0.295242 9627 4.235027 1782.981710 0.000701
0.295294 9628 4.217834 1775.743176 0.000699
0.295347 9629 4.198083 1767.427872 0.000697
0.295399 9630 4.176368 1758.285705 0.000695
0.295452 9631 4.152231 1748.123738 0.000693
0.295505 9632 4.125451 1736.849243 0.000690
0.295557 9633 4.096512 1724.665521 0.000688
0.295610 9634 4.065422 1711.576509 0.000685
0.295663 9635 4.032786 1697.836421 0.000682
0.295715 9636 3.997934 1683.163303 0.000679
0.295768 9637 3.961336 1667.755602 0.000676
0.295820 9638 3.922774 1651.520677 0.000673
0.295873 9639 3.882764 1634.676093 0.000669
0.295926 9640 3.841228 1617.188928 0.000666
0.295978 9641 3.798215 1599.080241 0.000662
0.296031 9642 3.753562 1580.280615 0.000659
0.296083 9643 3.707337 1560.819744 0.000655
0.296136 9644 3.660133 1540.946597 0.000651
0.296189 9645 3.611782 1520.590212 0.000647
0.296241 9646 3.562126 1499.684487 0.000643
0.296294 9647 3.511851 1478.518389 0.000639
0.296346 9648 3.460725 1456.993981 0.000635
0.296399 9649 3.408844 1435.151509 0.000630
0.296452 9650 3.356350 1413.051316 0.000626
0.296504 9651 3.303270 1390.704001 0.000621
0.296557 9652 3.249461 1368.050076 0.000616
0.296609 9653 3.195547 1345.351861 0.000611
0.296662 9654 3.141455 1322.578743 0.000606
0.296715 9655 3.087080 1299.686175 0.000600
0.296767 9656 3.032748 1276.812129 0.000595
0.296820 9657 2.978519 1253.981095 0.000589
0.296872 9658 2.924351 1231.176224 0.000584
0.296925 9659 2.870721 1208.597617 0.000578
0.296978 9660 2.817121 1186.031173 0.000573
0.297030 9661 2.764155 1163.732254 0.000567
0.297083 9662 2.711639 1141.622714 0.000561
0.297135 9663 2.659733 1119.769888 0.000555
0.297188 9664 2.608442 1098.175634 0.000549
0.297241 9665 2.557863 1076.881728 0.000543
0.297293 9666 2.508076 1055.921054 0.000536
0.297346 9667 2.459386 1035.422128 0.000530
0.297398 9668 2.411606 1015.306284 0.000524
0.297451 9669 2.364782 995.592820 0.000517
0.297504 9670 2.319195 976.400515 0.000511
0.297556 9671 2.274766 957.695239 0.000504
0.297609 9672 2.231329 939.407926 0.000498
0.297661 9673 2.189560 921.823159 0.000491
0.297714 9674 2.149141 904.806100 0.000485
0.297767 9675 2.110035 888.342306 0.000478
0.297819 9676 2.072310 872.459921 0.000471
0.297872 9677 2.036167 857.243392 0.000465
0.297924 9678 2.001672 842.720362 0.000458
0.297977 9679 1.968769 828.868249 0.000452
0.298030 9680 1.937262 815.603402 0.000446
0.298082 9681 1.907478 803.064044 0.000439
0.298135 9682 1.879405 791.244948 0.000433
0.298187 9683 1.853135 780.185190 0.000427
0.298240 9684 1.828124 769.655486 0.000421
0.298293 9685 1.804889 759.873097 0.000416
0.298345 9686 1.783663 750.936953 0.000410
0.298398 9687 1.764110 742.705027 0.000405
0.298450 9688 1.746185 735.158453 0.000400
0.298503 9689 1.730112 728.391401 0.000395
0.298556 9690 1.715493 722.236632 0.000390
0.298608 9691 1.702845 716.912046 0.000386
0.298661 9692 1.691766 712.247616 0.000382
0.298713 9693 1.682390 708.300288 0.000378
0.298766 9694 1.674689 705.057793 0.000374
0.298819 9695 1.668489 702.447724 0.000371
0.298871 9696 1.664152 700.621910 0.000369
0.298924 9697 1.661450 699.484267 0.000367
0.298976 9698 1.660378 699.032834 0.000365
0.299029 9699 1.660714 699.174332 0.000364
0.299082 9700 1.662567 699.954451 0.000363
0.299134 9701 1.665715 701.279790 0.000362
0.299187 9702 1.670296 703.208615 0.000363
0.299239 9703 1.676394 705.775769 0.000363
0.299292 9704 1.684067 709.006395 0.000365
0.299345 9705 1.693217 712.858284 0.000366
0.299397 9706 1.703471 717.175499 0.000369
0.299450 9707 1.714876 721.976852 0.000371
0.299502 9708 1.727699 727.375747 0.000375
0.299555 9709 1.741569 733.214891 0.000378
0.299608 9710 1.756413 739.464671 0.000382
0.299660 9711 1.772424 746.205066 0.000387
0.299713 9712 1.789219 753.275981 0.000392
0.299765 9713 1.807162 760.830232 0.000397
0.299818 9714 1.825981 768.753240 0.000402
0.299871 9715 1.845544 776.989162 0.000407
0.299923 9716 1.866152 785.665683 0.000413
0.299976 9717 1.887500 794.653112 0.000419
0.300028 9718 1.909542 803.933234 0.000425
0.300081 9719 1.932164 813.457239 0.000431
0.300134 9720 1.955338 823.213367 0.000438
0.300186 9721 1.979051 833.196871 0.000444
0.300239 9722 2.003379 843.439219 0.000450
0.300291 9723 2.028216 853.895919 0.000456
0.300344 9724 2.053392 864.495014 0.000463
0.300397 9725 2.079232 875.373967 0.000469
0.300449 9726 2.105304 886.350370 0.000475
0.300502 9727 2.131765 897.490747 0.000481
0.300555 9728 2.158366 908.690207 0.000487
0.300607 9729 2.185068 919.931647 0.000493
0.300660 9730 2.211946 931.247607 0.000499
0.300712 9731 2.239167 942.708134 0.000505
0.300765 9732 2.266200 954.088869 0.000511
0.300818 9733 2.293450 965.561691 0.000516
0.300870 9734 2.320726 977.045026 0.000521
0.300923 9735 2.347858 988.467849 0.000526
0.300975 9736 2.374965 999.880049 0.000531
0.301028 9737 2.402086 1011.298351 0.000536
0.301081 9738 2.429141 1022.688740 0.000541
0.301133 9739 2.456177 1034.070799 0.000545
0.301186 9740 2.483152 1045.427491 0.000549
0.301238 9741 2.509900 1056.688768 0.000553
0.301291 9742 2.536554 1067.910128 0.000557
0.301344 9743 2.563117 1079.093716 0.000561
0.301396 9744 2.589363 1090.143274 0.000564
0.301449 9745 2.615651 1101.210658 0.000568
0.301501 9746 2.641556 1112.117148 0.000571
0.301554 9747 2.667428 1123.009443 0.000574
0.301607 9748 2.693228 1133.871515 0.000577
0.301659 9749 2.718401 1144.469240 0.000580
0.301712 9750 2.743300 1154.952067 0.000582
0.301764 9751 2.768423 1165.529079 0.000585
0.301817 9752 2.793122 1175.927660 0.000587
0.301870 9753 2.817956 1186.382863 0.000589
0.301922 9754 2.842231 1196.602850 0.000591
0.301975 9755 2.866418 1206.785862 0.000593
0.302027 9756 2.890559 1216.949382 0.000595
0.302080 9757 2.914260 1226.927709 0.000597
0.302133 9758 2.938065 1236.949789 0.000598
0.302185 9759 2.961386 1246.768335 0.000600
0.302238 9760 2.984696 1256.581883 0.000601
0.302290 9761 3.007699 1266.266317 0.000603
0.302343 9762 3.030525 1275.876370 0.000604
0.302396 9763 3.053197 1285.421446 0.000605
0.302448 9764 3.075627 1294.864407 0.000607
0.302501 9765 3.097614 1304.121153 0.000608
0.302553 9766 3.119755 1313.442989 0.000610
0.302606 9767 3.141582 1322.632271 0.000611
0.302659 9768 3.163700 1331.943878 0.000613
0.302711 9769 3.185463 1341.106470 0.000615
0.302764 9770 3.207081 1350.207754 0.000616
0.302816 9771 3.228744 1359.327879 0.000618
0.302869 9772 3.250109 1368.322860 0.000620
0.302922 9773 3.271424 1377.296767 0.000622
0.302974 9774 3.292342 1386.103513 0.000624
0.303027 9775 3.313550 1395.031909 0.000626
0.303079 9776 3.334547 1403.872139 0.000629
0.303132 9777 3.355535 1412.708072 0.000631
0.303185 9778 3.376333 1421.464471 0.000632
0.303237 9779 3.397161 1430.233182 0.000634
0.303290 9780 3.417647 1438.857771 0.000636
0.303342 9781 3.438220 1447.519042 0.000638
0.303395 9782 3.458694 1456.138800 0.000640
0.303448 9783 3.478930 1464.658284 0.000641
0.303500 9784 3.498843 1473.042051 0.000643
0.303553 9785 3.519027 1481.539489 0.000644
0.303605 9786 3.538847 1489.884143 0.000645
0.303658 9787 3.558583 1498.193199 0.000646
0.303711 9788 3.578023 1506.377471 0.000647
0.303763 9789 3.597159 1514.433756 0.000648
0.303816 9790 3.616390 1522.530355 0.000649
0.303868 9791 3.635130 1530.420133 0.000650
0.303921 9792 3.654049 1538.384813 0.000650
0.303974 9793 3.672458 1546.135490 0.000650
0.304026 9794 3.690613 1553.778559 0.000651
0.304079 9795 3.708511 1561.313847 0.000651
0.304131 9796 3.726028 1568.688715 0.000651
0.304184 9797 3.742737 1575.723221 0.000650
0.304237 9798 3.759147 1582.632198 0.000650
0.304289 9799 3.775238 1589.406626 0.000649
0.304342 9800 3.791096 1596.082838 0.000648
0.304394 9801 3.806396 1602.524457 0.000648
0.304447 9802 3.821076 1608.704739 0.000647
0.304500 9803 3.835036 1614.582011 0.000645
0.304552 9804 3.848778 1620.367346 0.000644
0.304605 9805 3.861621 1625.774646 0.000643
0.304657 9806 3.873678 1630.850510 0.000641
0.304710 9807 3.885023 1635.627076 0.000639
0.304763 9808 3.895485 1640.031782 0.000638
0.304815 9809 3.905521 1644.256722 0.000636
0.304868 9810 3.914552 1648.058902 0.000633
0.304920 9811 3.922483 1651.398050 0.000631
0.304973 9812 3.929711 1654.440999 0.000629
0.305026 9813 3.935926 1657.057734 0.000626
0.305078 9814 3.941129 1659.248214 0.000624
0.305131 9815 3.945315 1661.010375 0.000621
0.305183 9816 3.948537 1662.366874 0.000618
0.305236 9817 3.950205 1663.069262 0.000615
0.305289 9818 3.951140 1663.462664 0.000612
0.305341 9819 3.951058 1663.428475 0.000609
0.305394 9820 3.949458 1662.754594 0.000606
0.305447 9821 3.946731 1661.606764 0.000603
0.305499 9822 3.942589 1659.862830 0.000600
0.305552 9823 3.937043 1657.527929 0.000596
0.305604 9824 3.929787 1654.472970 0.000593
0.305657 9825 3.921392 1650.938750 0.000590
0.305710 9826 3.911558 1646.798589 0.000586
0.305762 9827 3.900554 1642.165542 0.000583
0.305815 9828 3.888090 1636.918102 0.000579
0.305867 9829 3.874017 1630.993530 0.000576
0.305920 9830 3.858408 1624.421824 0.000572
0.305973 9831 3.841625 1617.356160 0.000569
0.306025 9832 3.823051 1609.536094 0.000565
0.306078 9833 3.803019 1601.102727 0.000562
0.306130 9834 3.781818 1592.176760 0.000558
0.306183 9835 3.758862 1582.512340 0.000555
0.306236 9836 3.734530 1572.268019 0.000551
0.306288 9837 3.708809 1561.439419 0.000548
0.306341 9838 3.681439 1549.916264 0.000545
0.306393 9839 3.652505 1537.735062 0.000541
0.306446 9840 3.622096 1524.932509 0.000538
0.306499 9841 3.590211 1511.508553 0.000534
0.306551 9842 3.556841 1497.459562 0.000531
0.306604 9843 3.522059 1482.816028 0.000528
0.306656 9844 3.486217 1467.726187 0.000524
0.306709 9845 3.448856 1451.997098 0.000521
0.306762 9846 3.410328 1435.776346 0.000518
0.306814 9847 3.370641 1419.068072 0.000515
0.306867 9848 3.329661 1401.814942 0.000511
0.306919 9849 3.287756 1384.172765 0.000508
0.306972 9850 3.244549 1365.982090 0.000505
0.307025 9851 3.200331 1347.366085 0.000502
0.307077 9852 3.155230 1328.377975 0.000499
0.307130 9853 3.109282 1309.033614 0.000496
0.307182 9854 3.062450 1289.316925 0.000494
0.307235 9855 3.014845 1269.274957 0.000491
0.307288 9856 2.966380 1248.870739 0.000488
0.307340 9857 2.917452 1228.271649 0.000485
0.307393 9858 2.868086 1207.488001 0.000483
0.307445 9859 2.818133 1186.457262 0.000480
0.307498 9860 2.767872 1165.297113 0.000477
0.307551 9861 2.717546 1144.109627 0.000475
0.307603 9862 2.666595 1122.658697 0.000473
0.307656 9863 2.615792 1101.270373 0.000470
0.307708 9864 2.564965 1079.871468 0.000468
0.307761 9865 2.514284 1058.534652 0.000466
0.307814 9866 2.463689 1037.233454 0.000463
0.307866 9867 2.413462 1016.087396 0.000461
0.307919 9868 2.363617 995.102380 0.000459
0.307971 9869 2.314212 974.302425 0.000457
0.308024 9870 2.265466 953.779870 0.000455
0.308077 9871 2.217383 933.536669 0.000454
0.308129 9872 2.170284 913.707636 0.000452
0.308182 9873 2.123964 894.206346 0.000450
0.308234 9874 2.078529 875.078197 0.000449
0.308287 9875 2.034368 856.485795 0.000448
0.308340 9876 1.991537 838.453733 0.000446
0.308392 9877 1.950049 820.986636 0.000445
0.308445 9878 1.909968 804.112559 0.000444
0.308497 9879 1.871602 787.959880 0.000443
0.308550 9880 1.834691 772.420203 0.000442
0.308603 9881 1.799510 757.608467 0.000441
0.308655 9882 1.766158 743.567096 0.000440
0.308708 9883 1.735219 730.541482 0.000439
0.308760 9884 1.705904 718.199760 0.000438
0.308813 9885 1.678696 706.745181 0.000438
0.308866 9886 1.653795 696.261652 0.000437
0.308918 9887 1.631213 686.754068 0.000436
0.308971 9888 1.610904 678.203883 0.000436
0.309023 9889 1.593201 670.750823 0.000435
0.309076 9890 1.577896 664.307344 0.000435
0.309129 9891 1.565384 659.039694 0.000435
0.309181 9892 1.555511 654.883180 0.000434
0.309234 9893 1.548192 651.801661 0.000434
0.309286 9894 1.543800 649.952487 0.000435
0.309339 9895 1.542239 649.295249 0.000435
0.309392 9896 1.543465 649.811772 0.000435
0.309444 9897 1.547471 651.498220 0.000436
0.309497 9898 1.554578 654.490216 0.000437
0.309549 9899 1.564669 658.738554 0.000438
0.309602 9900 1.577815 664.273236 0.000440
0.309655 9901 1.593984 671.080352 0.000442
0.309707 9902 1.613269 679.199525 0.000444
0.309760 9903 1.635462 688.542928 0.000447
0.309812 9904 1.660722 699.177648 0.000451
0.309865 9905 1.689114 711.131158 0.000454
0.309918 9906 1.720370 724.290014 0.000458
0.309970 9907 1.754874 738.816629 0.000462
0.310023 9908 1.792362 754.599182 0.000467
0.310075 9909 1.832694 771.579453 0.000472
0.310128 9910 1.875930 789.782253 0.000476
0.310181 9911 1.922136 809.235365 0.000481
0.310233 9912 1.971104 829.851046 0.000487
0.310286 9913 2.022894 851.655291 0.000492
0.310339 9914 2.077301 874.560928 0.000497
0.310391 9915 2.134381 898.592087 0.000503
0.310444 9916 2.194126 923.745344 0.000508
0.310496 9917 2.256247 949.898754 0.000514
0.310549 9918 2.320893 977.115200 0.000519
0.310602 9919 2.387748 1005.261855 0.000525
0.310654 9920 2.456538 1034.223096 0.000530
0.310707 9921 2.527714 1064.188786 0.000536
0.310759 9922 2.600769 1094.945165 0.000541
0.310812 9923 2.675609 1126.453664 0.000546
0.310865 9924 2.752400 1158.783155 0.000552
0.310917 9925 2.830471 1191.651676 0.000557
0.310970 9926 2.910380 1225.294192 0.000562
0.311022 9927 2.991418 1259.411792 0.000567
0.311075 9928 3.073744 1294.071782 0.000572
0.311128 9929 3.157152 1329.187114 0.000576
0.311180 9930 3.241471 1364.686437 0.000581
0.311233 9931 3.326803 1400.611695 0.000585
0.311285 9932 3.412578 1436.723794 0.000590
0.311338 9933 3.498674 1472.970782 0.000594
0.311391 9934 3.585374 1509.472122 0.000598
0.311443 9935 3.672136 1545.999929 0.000602
0.311496 9936 3.758729 1582.456237 0.000605
0.311548 9937 3.845125 1618.829543 0.000609
0.311601 9938 3.931306 1655.112711 0.000612
0.311654 9939 4.017219 1691.282417 0.000616
0.311706 9940 4.102083 1727.010890 0.000619
0.311759 9941 4.186312 1762.472338 0.000621
0.311811 9942 4.269174 1797.357586 0.000624
0.311864 9943 4.350945 1831.784169 0.000626
0.311917 9944 4.431372 1865.644400 0.000629
0.311969 9945 4.510389 1898.911348 0.000631
0.312022 9946 4.587562 1931.401665 0.000633
0.312074 9947 4.662694 1963.032798 0.000634
0.312127 9948 4.735738 1993.785252 0.000636
0.312180 9949 4.806797 2023.701569 0.000637
0.312232 9950 4.875685 2052.704113 0.000638
0.312285 9951 4.942327 2080.760642 0.000639
0.312337 9952 5.006286 2107.688034 0.000640
0.312390 9953 5.067509 2133.463348 0.000641
0.312443 9954 5.125688 2157.957172 0.000641
0.312495 9955 5.180493 2181.030514 0.000641
0.312548 9956 5.232554 2202.948598 0.000641
0.312600 9957 5.281107 2223.390021 0.000641
0.312653 9958 5.326620 2242.551119 0.000641
0.312706 9959 5.368544 2260.201571 0.000641
0.312758 9960 5.406844 2276.326401 0.000640
0.312811 9961 5.441202 2290.791127 0.000639
0.312863 9962 5.472166 2303.827331 0.000639
0.312916 9963 5.499106 2315.169388 0.000638
0.312969 9964 5.521991 2324.803939 0.000636
0.313021 9965 5.541124 2332.859362 0.000635
0.313074 9966 5.556175 2339.195745 0.000634
0.313126 9967 5.566853 2343.691391 0.000632
0.313179 9968 5.573236 2346.378611 0.000631
0.313232 9969 5.575181 2347.197746 0.000629
0.313284 9970 5.573192 2346.360113 0.000627
0.313337 9971 5.567022 2343.762348 0.000625
0.313389 9972 5.556785 2339.452702 0.000623
0.313442 9973 5.542263 2333.338929 0.000621
0.313495 9974 5.523322 2325.364498 0.000618
0.313547 9975 5.499976 2315.535691 0.000616
0.313600 9976 5.472262 2303.867599 0.000613
0.313652 9977 5.440638 2290.553671 0.000611
0.313705 9978 5.405288 2275.671057 0.000608
0.313758 9979 5.365461 2258.903875 0.000605
0.313810 9980 5.321860 2240.547202 0.000603
0.313863 9981 5.274322 2220.533534 0.000600
0.313915 9982 5.222688 2198.794993 0.000596
0.313968 9983 5.167280 2175.467818 0.000593
0.314021 9984 5.108321 2150.645420 0.000590
0.314073 9985 5.045888 2124.360900 0.000587
0.314126 9986 4.979784 2096.530561 0.000583
0.314178 9987 4.910552 2067.383025 0.000580
0.314231 9988 4.838110 2036.884406 0.000576
0.314284 9989 4.762195 2004.923880 0.000573
0.314336 9990 4.683635 1971.849172 0.000569
0.314389 9991 4.602108 1937.525673 0.000565
0.314441 9992 4.517850 1902.052616 0.000561
0.314494 9993 4.431194 1865.569513 0.000557
0.314547 9994 4.342325 1828.155037 0.000553
0.314599 9995 4.251200 1789.790715 0.000549
0.314652 9996 4.158143 1750.612832 0.000545
0.314704 9997 4.063599 1710.809071 0.000541
0.314757 9998 3.967485 1670.344259 0.000537
0.314810 9999 3.869621 1629.142535 0.000533
0.314862 10000 3.770761 1587.521552 0.000528
0.314907 10001 3.686679 1552.122520 0.000524
0.314951 10002 3.602020 1516.480442 0.000521
0.314996 10003 3.517107 1480.731145 0.000517
0.315040 10004 3.431629 1444.744276 0.000513
0.315085 10005 3.346552 1408.926261 0.000509
0.315129 10006 3.261057 1372.932114 0.000505
0.315173 10007 3.175724 1337.006216 0.000501
0.315218 10008 3.090675 1301.199667 0.000497
0.315262 10009 3.005967 1265.536974 0.000492
0.315307 10010 2.921751 1230.081670 0.000488
0.315351 10011 2.838129 1194.875711 0.000484
0.315396 10012 2.755072 1159.908028 0.000480
0.315440 10013 2.673187 1125.434012 0.000476
0.315485 10014 2.592454 1091.444667 0.000472
0.315529 10015 2.512844 1057.928027 0.000468
0.315574 10016 2.434663 1025.013184 0.000463
0.315618 10017 2.357769 992.640334 0.000459
0.315662 10018 2.282415 960.915684 0.000455
0.315707 10019 2.208831 929.936190 0.000451
0.315751 10020 2.137040 899.711750 0.000447
0.315796 10021 2.067118 870.273908 0.000443
0.315840 10022 1.999330 841.734737 0.000439
0.315885 10023 1.933675 814.093290 0.000435
0.315929 10024 1.870476 787.485959 0.000431
0.315974 10025 1.809577 761.847040 0.000427
0.316018 10026 1.751219 737.277584 0.000424
0.316063 10027 1.695412 713.782426 0.000420
0.316107 10028 1.642361 691.447497 0.000416
0.316151 10029 1.592128 670.298988 0.000413
0.316196 10030 1.544718 650.339067 0.000409
0.316240 10031 1.500424 631.690805 0.000406
0.316285 10032 1.459323 614.387172 0.000402
0.316329 10033 1.421168 598.323732 0.000399
0.316374 10034 1.386340 583.660606 0.000396
0.316418 10035 1.354786 570.375996 0.000394
0.316463 10036 1.326568 558.496089 0.000391
0.316507 10037 1.302022 548.161900 0.000389
0.316551 10038 1.280768 539.214008 0.000387
0.316596 10039 1.263250 531.838754 0.000385
0.316640 10040 1.249300 525.965794 0.000383
0.316685 10041 1.238980 521.620861 0.000382
0.316729 10042 1.232495 518.890600 0.000381
0.316774 10043 1.229620 517.680394 0.000380
0.316818 10044 1.230696 518.133290 0.000380
0.316863 10045 1.235324 520.081732 0.000380
0.316907 10046 1.243876 523.682116 0.000381
0.316952 10047 1.256227 528.882136 0.000383
0.316996 10048 1.272385 535.684719 0.000385
0.317040 10049 1.292234 544.041379 0.000387
0.317085 10050 1.315988 554.041719 0.000390
0.317129 10051 1.343622 565.676002 0.000394
0.317174 10052 1.375091 578.924549 0.000398
0.317218 10053 1.410315 593.754542 0.000402
0.317263 10054 1.449231 610.138119 0.000406
0.317307 10055 1.491959 628.127111 0.000411
0.317352 10056 1.538238 647.610937 0.000416
0.317396 10057 1.588110 668.607342 0.000421
0.317441 10058 1.641326 691.012073 0.000426
0.317485 10059 1.698099 714.913746 0.000432
0.317529 10060 1.758387 740.295521 0.000437
0.317574 10061 1.821994 767.074547 0.000443
0.317618 10062 1.888987 795.279402 0.000449
0.317663 10063 1.959131 824.810336 0.000454
0.317707 10064 2.032317 855.622319 0.000460
0.317752 10065 2.108696 887.778489 0.000466
0.317796 10066 2.187949 921.144712 0.000472
0.317841 10067 2.270179 955.764201 0.000477
0.317885 10068 2.354709 991.351921 0.000483
0.317930 10069 2.442105 1028.146560 0.000489
0.317974 10070 2.532267 1066.105650 0.000495
0.318018 10071 2.625041 1105.163932 0.000500
0.318063 10072 2.719650 1144.995198 0.000506
0.318107 10073 2.816375 1185.717358 0.000511
0.318152 10074 2.915356 1227.389292 0.000517
0.318196 10075 3.015911 1269.723627 0.000522
0.318241 10076 3.118540 1312.931241 0.000527
0.318285 10077 3.222800 1356.825778 0.000533
0.318330 10078 3.328510 1401.330426 0.000538
0.318374 10079 3.435064 1446.190556 0.000543
0.318419 10080 3.542886 1491.584293 0.000548
0.318463 10081 3.652034 1537.536641 0.000553
0.318507 10082 3.761932 1583.804530 0.000557
0.318552 10083 3.872551 1630.376336 0.000562
0.318596 10084 3.983951 1677.276682 0.000567
0.318641 10085 4.095552 1724.261336 0.000571
0.318685 10086 4.207316 1771.314986 0.000575
0.318730 10087 4.319165 1818.404374 0.000579
0.318774 10088 4.430904 1865.447621 0.000583
0.318819 10089 4.542242 1912.321829 0.000587
0.318863 10090 4.653137 1959.009505 0.000591
0.318907 10091 4.763518 2005.480594 0.000595
0.318952 10092 4.873259 2051.682751 0.000598
0.318996 10093 4.982254 2097.570505 0.000602
0.319041 10094 5.090202 2143.017382 0.000605
0.319085 10095 5.196645 2187.830769 0.000608
0.319130 10096 5.302213 2232.275816 0.000611
0.319174 10097 5.406166 2276.040729 0.000614
0.319219 10098 5.508145 2318.974784 0.000616
0.319263 10099 5.608526 2361.235915 0.000619
0.319308 10100 5.706656 2402.549733 0.000621
0.319352 10101 5.802668 2442.971503 0.000624
0.319396 10102 5.896530 2482.488334 0.000626
0.319441 10103 5.988009 2521.001562 0.000628
0.319485 10104 6.076914 2558.431483 0.000630
0.319530 10105 6.162802 2594.590997 0.000631
0.319574 10106 6.245991 2629.614107 0.000633
0.319619 10107 6.326408 2663.470421 0.000634
0.319663 10108 6.403332 2695.856015 0.000635
0.319708 10109 6.477388 2727.034230 0.000636
0.319752 10110 6.547828 2756.689858 0.000637
0.319797 10111 6.614777 2784.876048 0.000638
0.319841 10112 6.678052 2811.515239 0.000639
0.319885 10113 6.737940 2836.728639 0.000639
0.319930 10114 6.794271 2860.444685 0.000640
0.319974 10115 6.846581 2882.467641 0.000640
0.320019 10116 6.895077 2902.884908 0.000640
0.320063 10117 6.939255 2921.483980 0.000640
0.320108 10118 6.979196 2938.299665 0.000640
0.320152 10119 7.015320 2953.507997 0.000639
0.320197 10120 7.046561 2966.660864 0.000639
