# frequency_cm-1 spectrum_qm_au
5.370596756551508832e+01 4.259627117294462080e+28
5.387275628466265687e+01 1.558904286200153130e+29
5.403954500381021830e+01 -1.925698117779394019e+28
5.420633372295777974e+01 1.789204480292614056e+29
5.437312244210534118e+01 -9.066841313625709975e+27
5.453991116125290262e+01 2.454632120047397528e+29
5.470669988040046405e+01 7.338067053676295759e+28
5.487348859954803260e+01 2.096607687042127181e+29
5.504027731869559403e+01 -1.311827554775325381e+29
5.520706603784315547e+01 2.600376439336412869e+29
5.537385475699071691e+01 1.028622830631223005e+29
5.554064347613827834e+01 4.614560954154290046e+29
5.570743219528583978e+01 -2.397670702610616451e+29
5.587422091443340122e+01 2.768124967272354418e+29
5.604100963358096976e+01 -1.804602873504713296e+29
5.620779835272853120e+01 3.164997825897544100e+29
5.637458707187609264e+01 -5.168986149151293014e+27
5.654137579102365407e+01 1.981148297570112107e+29
5.670816451017121551e+01 -1.048958664112827710e+29
5.687495322931877695e+01 1.567541646096794485e+29
5.704174194846634549e+01 -8.250485067205336378e+28
5.720853066761390693e+01 3.901221267293910886e+29
5.737531938676146837e+01 -1.951551004202995572e+29
5.754210810590902980e+01 4.356742644112841582e+29
5.770889682505659124e+01 -3.160054476038977100e+29
5.787568554420415268e+01 4.461969986496547296e+29
5.804247426335171411e+01 -2.899169965333697868e+29
5.820926298249928266e+01 3.859266734187976939e+29
5.837605170164684409e+01 -1.356310746091183488e+29
5.854284042079440553e+01 5.138028957878242516e+29
5.870962913994195986e+01 8.796589376396847939e+26
5.887641785908952130e+01 3.434195503246673629e+29
5.904320657823708274e+01 -1.244994438124745229e+29
5.920999529738464418e+01 1.855845135104163042e+29
5.937678401653221272e+01 -9.582465944916885758e+27
5.954357273567977415e+01 2.732733668905938684e+29
5.971036145482733559e+01 1.070997266899386113e+28
5.987715017397489703e+01 3.281294667635628296e+29
6.004393889312245847e+01 -3.923412514550862544e+28
6.021072761227001990e+01 1.831421532018496612e+29
6.037751633141758134e+01 -2.690141464169974200e+28
6.054430505056514988e+01 1.921563268381773902e+29
6.071109376971271132e+01 7.712543187969045225e+27
6.087788248886027276e+01 2.725594121955499835e+29
6.104467120800783420e+01 -1.521828539396346927e+29
6.121145992715539563e+01 2.477964234598214806e+29
6.137824864630295707e+01 2.342223119856471611e+28
6.154503736545052561e+01 4.652356069367970931e+29
6.171182608459808705e+01 -3.407092575147388285e+28
6.187861480374564849e+01 2.987859526923832271e+29
6.204540352289320992e+01 -1.373758868719726272e+29
6.221219224204077136e+01 3.421620459380952861e+29
6.237898096118833280e+01 -9.456297141501941871e+28
6.254576968033589424e+01 1.684559586505556130e+29
6.271255839948346278e+01 3.525348535644549476e+28
6.287934711863102422e+01 4.508372053708508559e+29
6.304613583777858565e+01 -1.001088895607499096e+29
6.321292455692614709e+01 6.131714851847024938e+29
6.337971327607370853e+01 -1.991164709717389601e+29
6.354650199522126996e+01 4.432113508342281761e+29
6.371329071436883851e+01 -9.062173093653322692e+28
6.388007943351639994e+01 4.934222106249351575e+29
6.404686815266396138e+01 -4.025951465208854106e+29
6.421365687181152282e+01 6.250568143865301771e+29
6.438044559095908426e+01 -3.623580207290611466e+29
6.454723431010664569e+01 4.484504194462514670e+29
6.471402302925420713e+01 -3.346713405091946396e+29
6.488081174840176857e+01 3.967734338755680039e+29
6.504760046754933001e+01 -2.315548675234911833e+29
6.521438918669689144e+01 4.990779170678219410e+29
6.538117790584446709e+01 -2.132953389331702522e+29
6.554796662499202853e+01 4.332239145319437008e+29
6.571475534413958997e+01 -2.289189615073323208e+29
