# frequency_cm-1 spectrum_qm_au
1.244211563711590571e+02 1.581761554792330400e+16
1.247547251549959384e+02 1.582216619348995200e+16
1.250882939388328197e+02 1.582665966653475400e+16
1.254218627226697151e+02 1.583109604569852400e+16
1.257554315065066106e+02 1.583547540658366000e+16
1.260890002903434919e+02 1.583979782184045200e+16
1.264225690741803731e+02 1.584406336125266400e+16
1.267561378580172686e+02 1.584827209182264200e+16
1.270897066418541499e+02 1.585242407785567000e+16
1.274232754256910454e+02 1.585651938104381600e+16
1.277568442095279408e+02 1.586055806054926800e+16
1.280904129933648221e+02 1.586454017308685800e+16
1.284239817772017034e+02 1.586846577300617400e+16
1.287575505610385846e+02 1.587233491237302800e+16
1.290911193448754943e+02 1.587614764105047600e+16
1.294246881287123756e+02 1.587990400677891800e+16
1.297582569125492569e+02 1.588360405525600800e+16
1.300918256963861381e+02 1.588724783021585600e+16
1.304253944802230194e+02 1.589083537350745200e+16
1.307589632640599291e+02 1.589436672517287200e+16
1.310925320478968104e+02 1.589784192352460200e+16
1.314261008317336916e+02 1.590126100522252000e+16
1.317596696155705729e+02 1.590462400535014800e+16
1.320932383994074542e+02 1.590793095749040800e+16
1.324268071832443354e+02 1.591118189380080800e+16
1.327603759670812451e+02 1.591437684508800200e+16
1.330939447509181264e+02 1.591751584088184800e+16
1.334275135347550076e+02 1.592059890950886400e+16
1.337610823185919173e+02 1.592362607816504400e+16
1.340946511024287986e+02 1.592659737298818400e+16
1.344282198862656799e+02 1.592951281912964800e+16
1.347617886701025611e+02 1.593237244082541400e+16
1.350953574539394708e+02 1.593517626146665600e+16
1.354289262377763521e+02 1.593792430366972400e+16
1.357624950216132333e+02 1.594061658934550200e+16
1.360960638054501146e+02 1.594325313976816800e+16
1.364296325892870243e+02 1.594583397564337200e+16
1.367632013731239056e+02 1.594835911717586400e+16
1.370967701569607868e+02 1.595082858413639200e+16
1.374303389407976681e+02 1.595324239592817600e+16
1.377639077246345494e+02 1.595560057165257600e+16
1.380974765084714591e+02 1.595790313017425200e+16
1.384310452923083403e+02 1.596015009018575600e+16
1.387646140761452216e+02 1.596234147027135800e+16
1.390981828599821029e+02 1.596447728897038000e+16
1.394317516438189841e+02 1.596655756483973200e+16
1.397653204276558938e+02 1.596858231651608800e+16
1.400988892114927751e+02 1.597055156277706000e+16
1.404324579953296563e+02 1.597246532260209600e+16
1.407660267791665376e+02 1.597432361523238000e+16
1.410995955630034189e+02 1.597612646023037800e+16
1.414331643468403286e+02 1.597787387753847600e+16
1.417667331306772098e+02 1.597956588753708800e+16
1.421003019145140911e+02 1.598120251110213600e+16
1.424338706983509724e+02 1.598278376966165200e+16
1.427674394821878536e+02 1.598430968525194400e+16
1.431010082660247633e+02 1.598578028057287600e+16
1.434345770498616446e+02 1.598719557904257400e+16
1.437681458336985258e+02 1.598855560485134600e+16
1.441017146175354071e+02 1.598986038301497800e+16
1.444352834013723168e+02 1.599110993942728800e+16
1.447688521852091981e+02 1.599230430091193000e+16
1.451024209690460793e+02 1.599344349527353600e+16
1.454359897528829890e+02 1.599452755134807800e+16
1.457695585367198703e+02 1.599555649905255000e+16
1.461031273205567516e+02 1.599653036943386000e+16
1.464366961043936328e+02 1.599744919471704200e+16
1.467702648882305141e+02 1.599831300835263200e+16
1.471038336720674238e+02 1.599912184506342400e+16
