# Material time functions for all couplings (staging adapter output)
# Criterion: F(k,t) = 0.1, corrected least-squares reconstruction
# Each column pair is (time_ps, xi) for one coupling.
#
t_0_ps xi_0 t_0p01_ps xi_0p01 t_0p016667_ps xi_0p016667 t_0p023333_ps xi_0p023333 t_0p03_ps xi_0p03
1.873228e+02 1.470335e+00 1.873818e+02 1.706131e+00 1.871516e+02 7.525818e-01 1.874203e+02 4.040962e-01 1.874521e+02 2.095024e-01
1.885084e+02 1.477565e+00 1.885678e+02 1.749244e+00 1.883361e+02 7.572548e-01 1.886065e+02 4.068062e-01 1.886385e+02 2.107452e-01
1.896940e+02 1.484795e+00 1.897537e+02 1.792357e+00 1.895206e+02 7.619277e-01 1.897927e+02 4.095161e-01 1.898250e+02 2.119881e-01
1.908796e+02 1.492025e+00 1.909397e+02 1.835470e+00 1.907051e+02 7.666007e-01 1.909789e+02 4.122260e-01 1.910114e+02 2.132309e-01
1.920652e+02 1.499255e+00 1.921256e+02 1.878582e+00 1.918896e+02 7.712737e-01 1.921651e+02 4.149360e-01 1.921978e+02 2.144737e-01
1.932508e+02 1.506485e+00 1.933116e+02 1.921695e+00 1.930741e+02 7.759466e-01 1.933513e+02 4.176459e-01 1.933842e+02 2.157166e-01
1.944364e+02 1.513715e+00 1.944976e+02 1.964808e+00 1.942586e+02 7.806196e-01 1.945375e+02 4.203559e-01 1.945706e+02 2.169594e-01
1.956219e+02 1.520945e+00 1.956835e+02 2.007921e+00 1.954431e+02 7.852925e-01 1.957237e+02 4.230658e-01 1.957570e+02 2.182022e-01
1.968075e+02 1.528175e+00 1.968695e+02 2.051034e+00 1.966276e+02 7.899655e-01 1.969099e+02 4.257758e-01 1.969434e+02 2.194451e-01
1.979931e+02 1.535405e+00 1.980554e+02 2.094147e+00 1.978121e+02 7.946385e-01 1.980961e+02 4.284857e-01 1.981298e+02 2.206879e-01
1.991787e+02 1.542635e+00 1.992414e+02 2.137260e+00 1.989966e+02 7.993114e-01 1.992823e+02 4.311957e-01 1.993162e+02 2.219307e-01
2.003643e+02 1.549865e+00 2.004274e+02 2.180373e+00 2.001811e+02 8.039844e-01 2.004685e+02 4.339056e-01 2.005026e+02 2.231736e-01
2.015499e+02 1.557095e+00 2.016133e+02 2.223485e+00 2.013656e+02 8.086573e-01 2.016547e+02 4.366155e-01 2.016890e+02 2.244164e-01
2.027355e+02 1.564325e+00 2.027993e+02 2.266598e+00 2.025501e+02 8.133303e-01 2.028409e+02 4.393255e-01 2.028754e+02 2.256592e-01
2.039211e+02 1.571555e+00 2.039853e+02 2.309711e+00 2.037346e+02 8.180033e-01 2.040271e+02 4.420354e-01 2.040618e+02 2.269021e-01
2.051066e+02 1.578785e+00 2.051712e+02 2.352824e+00 2.049191e+02 8.226762e-01 2.052133e+02 4.447454e-01 2.052482e+02 2.281449e-01
2.062922e+02 1.586015e+00 2.063572e+02 2.395937e+00 2.061036e+02 8.273492e-01 2.063995e+02 4.474553e-01 2.064346e+02 2.293877e-01
2.074778e+02 1.593245e+00 2.075431e+02 2.439050e+00 2.072881e+02 8.320221e-01 2.075857e+02 4.501653e-01 2.076210e+02 2.306306e-01
2.086634e+02 1.600475e+00 2.087291e+02 2.482163e+00 2.084727e+02 8.366951e-01 2.087719e+02 4.528752e-01 2.088074e+02 2.318734e-01
2.098490e+02 1.607705e+00 2.099151e+02 2.525275e+00 2.096572e+02 8.413681e-01 2.099582e+02 4.555852e-01 2.099939e+02 2.331162e-01
2.110346e+02 1.614935e+00 2.111010e+02 2.568388e+00 2.108417e+02 8.460410e-01 2.111444e+02 4.582951e-01 2.111803e+02 2.343591e-01
2.122202e+02 1.622165e+00 2.122870e+02 2.611501e+00 2.120262e+02 8.507140e-01 2.123306e+02 4.610051e-01 2.123667e+02 2.356019e-01
2.134058e+02 1.629395e+00 2.134729e+02 2.654614e+00 2.132107e+02 8.553869e-01 2.135168e+02 4.637150e-01 2.135531e+02 2.368447e-01
2.145913e+02 1.636625e+00 2.146589e+02 2.697727e+00 2.143952e+02 8.600599e-01 2.147030e+02 4.664249e-01 2.147395e+02 2.380876e-01
2.157769e+02 1.643855e+00 2.158449e+02 2.740840e+00 2.155797e+02 8.647329e-01 2.158892e+02 4.691349e-01 2.159259e+02 2.393304e-01
2.169625e+02 1.651085e+00 2.170308e+02 2.783953e+00 2.167642e+02 8.694058e-01 2.170754e+02 4.718448e-01 2.171123e+02 2.405732e-01
2.181481e+02 1.658315e+00 2.182168e+02 2.827065e+00 2.179487e+02 8.740788e-01 2.182616e+02 4.745548e-01 2.182987e+02 2.418161e-01
2.193337e+02 1.665545e+00 2.194027e+02 2.870178e+00 2.191332e+02 8.787517e-01 2.194478e+02 4.772647e-01 2.194851e+02 2.430589e-01
2.205193e+02 1.672775e+00 2.205887e+02 2.913291e+00 2.203177e+02 8.834247e-01 2.206340e+02 4.799747e-01 2.206715e+02 2.443017e-01
2.217049e+02 1.680005e+00 2.217747e+02 2.956404e+00 2.215022e+02 8.880977e-01 2.218202e+02 4.826846e-01 2.218579e+02 2.455446e-01
2.228905e+02 1.687235e+00 2.229606e+02 2.999517e+00 2.226867e+02 8.927706e-01 2.230064e+02 4.853946e-01 2.230443e+02 2.467874e-01
2.240761e+02 1.694465e+00 2.241466e+02 3.042630e+00 2.238712e+02 8.974436e-01 2.241926e+02 4.881045e-01 2.242307e+02 2.480302e-01
2.252616e+02 1.701695e+00 2.253325e+02 3.085743e+00 2.250557e+02 9.021165e-01 2.253788e+02 4.908144e-01 2.254171e+02 2.492731e-01
2.264472e+02 1.708925e+00 2.265185e+02 3.128856e+00 2.262402e+02 9.067895e-01 2.265650e+02 4.935244e-01 2.266035e+02 2.505159e-01
2.276328e+02 1.716155e+00 2.277045e+02 3.171968e+00 2.274247e+02 9.114625e-01 2.277512e+02 4.962343e-01 2.277899e+02 2.517587e-01
2.288184e+02 1.723385e+00 2.288904e+02 3.215081e+00 2.286092e+02 9.161354e-01 2.289374e+02 4.989443e-01 2.289764e+02 2.530016e-01
2.300040e+02 1.730615e+00 2.300764e+02 3.258194e+00 2.297937e+02 9.208084e-01 2.301236e+02 5.016542e-01 2.301628e+02 2.542444e-01
2.311896e+02 1.737326e+00 2.312623e+02 3.296197e+00 2.309782e+02 9.254814e-01 2.313098e+02 5.044472e-01 2.313492e+02 2.554891e-01
2.323752e+02 1.743849e+00 2.324483e+02 3.332346e+00 2.321627e+02 9.301546e-01 2.324960e+02 5.072704e-01 2.325356e+02 2.567345e-01
2.335608e+02 1.750371e+00 2.336343e+02 3.368494e+00 2.333472e+02 9.348277e-01 2.336822e+02 5.100936e-01 2.337220e+02 2.579799e-01
2.347463e+02 1.756894e+00 2.348202e+02 3.404643e+00 2.345317e+02 9.395008e-01 2.348684e+02 5.129167e-01 2.349084e+02 2.592253e-01
2.359319e+02 1.763417e+00 2.360062e+02 3.440792e+00 2.357162e+02 9.441739e-01 2.360546e+02 5.157399e-01 2.360948e+02 2.604707e-01
2.371175e+02 1.769940e+00 2.371922e+02 3.476940e+00 2.369007e+02 9.488470e-01 2.372408e+02 5.185631e-01 2.372812e+02 2.617161e-01
2.383031e+02 1.776462e+00 2.383781e+02 3.513089e+00 2.380852e+02 9.535201e-01 2.384271e+02 5.213862e-01 2.384676e+02 2.629615e-01
2.394887e+02 1.782985e+00 2.395641e+02 3.549238e+00 2.392697e+02 9.581932e-01 2.396133e+02 5.242094e-01 2.396540e+02 2.642069e-01
2.406743e+02 1.789508e+00 2.407500e+02 3.585386e+00 2.404543e+02 9.628664e-01 2.407995e+02 5.270326e-01 2.408404e+02 2.654523e-01
2.418599e+02 1.796030e+00 2.419360e+02 3.621535e+00 2.416388e+02 9.675395e-01 2.419857e+02 5.298557e-01 2.420268e+02 2.666976e-01
2.430455e+02 1.802553e+00 2.431220e+02 3.657684e+00 2.428233e+02 9.722126e-01 2.431719e+02 5.326789e-01 2.432132e+02 2.679430e-01
2.442310e+02 1.809076e+00 2.443079e+02 3.693832e+00 2.440078e+02 9.768857e-01 2.443581e+02 5.355021e-01 2.443996e+02 2.691884e-01
2.454166e+02 1.815599e+00 2.454939e+02 3.729981e+00 2.451923e+02 9.815588e-01 2.455443e+02 5.383252e-01 2.455860e+02 2.704338e-01
2.466022e+02 1.822121e+00 2.466798e+02 3.766130e+00 2.463768e+02 9.862319e-01 2.467305e+02 5.411484e-01 2.467724e+02 2.716792e-01
2.477878e+02 1.828644e+00 2.478658e+02 3.802278e+00 2.475613e+02 9.909050e-01 2.479167e+02 5.439716e-01 2.479588e+02 2.729246e-01
2.489734e+02 1.835167e+00 2.490518e+02 3.838427e+00 2.487458e+02 9.955782e-01 2.491029e+02 5.467947e-01 2.491453e+02 2.741700e-01
2.501590e+02 1.841689e+00 2.502377e+02 3.874575e+00 2.499303e+02 1.000251e+00 2.502891e+02 5.496179e-01 2.503317e+02 2.754154e-01
2.513446e+02 1.848212e+00 2.514237e+02 3.910724e+00 2.511148e+02 1.004924e+00 2.514753e+02 5.524410e-01 2.515181e+02 2.766608e-01
2.525302e+02 1.854735e+00 2.526096e+02 3.946873e+00 2.522993e+02 1.009597e+00 2.526615e+02 5.552642e-01 2.527045e+02 2.779062e-01
2.537157e+02 1.861258e+00 2.537956e+02 3.983021e+00 2.534838e+02 1.014271e+00 2.538477e+02 5.580874e-01 2.538909e+02 2.791516e-01
2.549013e+02 1.867780e+00 2.549816e+02 4.019170e+00 2.546683e+02 1.018944e+00 2.550339e+02 5.609105e-01 2.550773e+02 2.803970e-01
2.560869e+02 1.874303e+00 2.561675e+02 4.055319e+00 2.558528e+02 1.023617e+00 2.562201e+02 5.637337e-01 2.562637e+02 2.816424e-01
2.572725e+02 1.880826e+00 2.573535e+02 4.091467e+00 2.570373e+02 1.028290e+00 2.574063e+02 5.665569e-01 2.574501e+02 2.828878e-01
2.584581e+02 1.887348e+00 2.585394e+02 4.127616e+00 2.582218e+02 1.032963e+00 2.585925e+02 5.693800e-01 2.586365e+02 2.841331e-01
2.596437e+02 1.893871e+00 2.597254e+02 4.163765e+00 2.594063e+02 1.037636e+00 2.597787e+02 5.722032e-01 2.598229e+02 2.853785e-01
2.608293e+02 1.900394e+00 2.609114e+02 4.199913e+00 2.605908e+02 1.042309e+00 2.609649e+02 5.750264e-01 2.610093e+02 2.866239e-01
2.620149e+02 1.906917e+00 2.620973e+02 4.236062e+00 2.617753e+02 1.046982e+00 2.621511e+02 5.778495e-01 2.621957e+02 2.878693e-01
2.632004e+02 1.913439e+00 2.632833e+02 4.272211e+00 2.629598e+02 1.051656e+00 2.633373e+02 5.806727e-01 2.633821e+02 2.891147e-01
2.643860e+02 1.919962e+00 2.644693e+02 4.308359e+00 2.641443e+02 1.056329e+00 2.645235e+02 5.834959e-01 2.645685e+02 2.903601e-01
2.655716e+02 1.926485e+00 2.656552e+02 4.344508e+00 2.653288e+02 1.061002e+00 2.657098e+02 5.863190e-01 2.657549e+02 2.916055e-01
2.667572e+02 1.933007e+00 2.668412e+02 4.380656e+00 2.665133e+02 1.065675e+00 2.668960e+02 5.891422e-01 2.669413e+02 2.928509e-01
2.679428e+02 1.939530e+00 2.680271e+02 4.416805e+00 2.676978e+02 1.070348e+00 2.680822e+02 5.919654e-01 2.681277e+02 2.940963e-01
2.691284e+02 1.946053e+00 2.692131e+02 4.452954e+00 2.688823e+02 1.075021e+00 2.692684e+02 5.947885e-01 2.693142e+02 2.953417e-01
2.703140e+02 1.952575e+00 2.703991e+02 4.489102e+00 2.700668e+02 1.079694e+00 2.704546e+02 5.976117e-01 2.705006e+02 2.965871e-01
2.714996e+02 1.959098e+00 2.715850e+02 4.525251e+00 2.712513e+02 1.084367e+00 2.716408e+02 6.004349e-01 2.716870e+02 2.978325e-01
2.726851e+02 1.965621e+00 2.727710e+02 4.561400e+00 2.724359e+02 1.089040e+00 2.728270e+02 6.032580e-01 2.728734e+02 2.990779e-01
2.738707e+02 1.972144e+00 2.739569e+02 4.597548e+00 2.736204e+02 1.093714e+00 2.740132e+02 6.060812e-01 2.740598e+02 3.003233e-01
2.750563e+02 1.978666e+00 2.751429e+02 4.633697e+00 2.748049e+02 1.098387e+00 2.751994e+02 6.089043e-01 2.752462e+02 3.015686e-01
2.762419e+02 1.985189e+00 2.763289e+02 4.669846e+00 2.759894e+02 1.103060e+00 2.763856e+02 6.117275e-01 2.764326e+02 3.028140e-01
2.774275e+02 1.991411e+00 2.775148e+02 4.699862e+00 2.771739e+02 1.107811e+00 2.775718e+02 6.146818e-01 2.776190e+02 3.041302e-01
2.786131e+02 1.997592e+00 2.787008e+02 4.729047e+00 2.783584e+02 1.112573e+00 2.787580e+02 6.176539e-01 2.788054e+02 3.054560e-01
2.797987e+02 2.003773e+00 2.798867e+02 4.758231e+00 2.795429e+02 1.117334e+00 2.799442e+02 6.206260e-01 2.799918e+02 3.067817e-01
2.809843e+02 2.009953e+00 2.810727e+02 4.787416e+00 2.807274e+02 1.122096e+00 2.811304e+02 6.235981e-01 2.811782e+02 3.081075e-01
2.821698e+02 2.016134e+00 2.822587e+02 4.816600e+00 2.819119e+02 1.126858e+00 2.823166e+02 6.265702e-01 2.823646e+02 3.094333e-01
2.833554e+02 2.022315e+00 2.834446e+02 4.845785e+00 2.830964e+02 1.131619e+00 2.835028e+02 6.295423e-01 2.835510e+02 3.107590e-01
2.845410e+02 2.028496e+00 2.846306e+02 4.874969e+00 2.842809e+02 1.136381e+00 2.846890e+02 6.325144e-01 2.847374e+02 3.120848e-01
2.857266e+02 2.034677e+00 2.858165e+02 4.904153e+00 2.854654e+02 1.141143e+00 2.858752e+02 6.354865e-01 2.859238e+02 3.134106e-01
2.869122e+02 2.040858e+00 2.870025e+02 4.933338e+00 2.866499e+02 1.145905e+00 2.870614e+02 6.384586e-01 2.871102e+02 3.147363e-01
2.880978e+02 2.047039e+00 2.881885e+02 4.962522e+00 2.878344e+02 1.150666e+00 2.882476e+02 6.414307e-01 2.882966e+02 3.160621e-01
2.892834e+02 2.053220e+00 2.893744e+02 4.991707e+00 2.890189e+02 1.155428e+00 2.894338e+02 6.444028e-01 2.894831e+02 3.173879e-01
2.904690e+02 2.059400e+00 2.905604e+02 5.020891e+00 2.902034e+02 1.160190e+00 2.906200e+02 6.473749e-01 2.906695e+02 3.187136e-01
2.916545e+02 2.065581e+00 2.917463e+02 5.050076e+00 2.913879e+02 1.164951e+00 2.918062e+02 6.503470e-01 2.918559e+02 3.200394e-01
2.928401e+02 2.071762e+00 2.929323e+02 5.079260e+00 2.925724e+02 1.169713e+00 2.929924e+02 6.533191e-01 2.930423e+02 3.213652e-01
2.940257e+02 2.077943e+00 2.941183e+02 5.108444e+00 2.937569e+02 1.174475e+00 2.941787e+02 6.562912e-01 2.942287e+02 3.226909e-01
2.952113e+02 2.084124e+00 2.953042e+02 5.137629e+00 2.949414e+02 1.179237e+00 2.953649e+02 6.592633e-01 2.954151e+02 3.240167e-01
2.963969e+02 2.090305e+00 2.964902e+02 5.166813e+00 2.961259e+02 1.183998e+00 2.965511e+02 6.622354e-01 2.966015e+02 3.253425e-01
2.975825e+02 2.096486e+00 2.976762e+02 5.195998e+00 2.973104e+02 1.188760e+00 2.977373e+02 6.652075e-01 2.977879e+02 3.266682e-01
2.987681e+02 2.102667e+00 2.988621e+02 5.225182e+00 2.984949e+02 1.193522e+00 2.989235e+02 6.681796e-01 2.989743e+02 3.279940e-01
2.999537e+02 2.108848e+00 3.000481e+02 5.254367e+00 2.996794e+02 1.198283e+00 3.001097e+02 6.711517e-01 3.001607e+02 3.293198e-01
3.011392e+02 2.115028e+00 3.012340e+02 5.283551e+00 3.008639e+02 1.203045e+00 3.012959e+02 6.741238e-01 3.013471e+02 3.306455e-01
3.023248e+02 2.121209e+00 3.024200e+02 5.312735e+00 3.020484e+02 1.207807e+00 3.024821e+02 6.770959e-01 3.025335e+02 3.319713e-01
3.035104e+02 2.127390e+00 3.036060e+02 5.341920e+00 3.032329e+02 1.212569e+00 3.036683e+02 6.800680e-01 3.037199e+02 3.332971e-01
3.046960e+02 2.133571e+00 3.047919e+02 5.371104e+00 3.044175e+02 1.217330e+00 3.048545e+02 6.830401e-01 3.049063e+02 3.346228e-01
3.058816e+02 2.139752e+00 3.059779e+02 5.400289e+00 3.056020e+02 1.222092e+00 3.060407e+02 6.860122e-01 3.060927e+02 3.359486e-01
3.070672e+02 2.145933e+00 3.071638e+02 5.429473e+00 3.067865e+02 1.226854e+00 3.072269e+02 6.889843e-01 3.072791e+02 3.372744e-01
3.082528e+02 2.152114e+00 3.083498e+02 5.458658e+00 3.079710e+02 1.231615e+00 3.084131e+02 6.919564e-01 3.084656e+02 3.386001e-01
3.094384e+02 2.158295e+00 3.095358e+02 5.487842e+00 3.091555e+02 1.236377e+00 3.095993e+02 6.949285e-01 3.096520e+02 3.399259e-01
3.106239e+02 2.164475e+00 3.107217e+02 5.517026e+00 3.103400e+02 1.241139e+00 3.107855e+02 6.979006e-01 3.108384e+02 3.412517e-01
3.118095e+02 2.170656e+00 3.119077e+02 5.546211e+00 3.115245e+02 1.245901e+00 3.119717e+02 7.008727e-01 3.120248e+02 3.425774e-01
3.129951e+02 2.176837e+00 3.130936e+02 5.575395e+00 3.127090e+02 1.250662e+00 3.131579e+02 7.038448e-01 3.132112e+02 3.439032e-01
3.141807e+02 2.183018e+00 3.142796e+02 5.604580e+00 3.138935e+02 1.255424e+00 3.143441e+02 7.068169e-01 3.143976e+02 3.452290e-01
3.153663e+02 2.189199e+00 3.154656e+02 5.633764e+00 3.150780e+02 1.260186e+00 3.155303e+02 7.097890e-01 3.155840e+02 3.465547e-01
3.165519e+02 2.195380e+00 3.166515e+02 5.662948e+00 3.162625e+02 1.264947e+00 3.167165e+02 7.127611e-01 3.167704e+02 3.478805e-01
3.177375e+02 2.201561e+00 3.178375e+02 5.692133e+00 3.174470e+02 1.269709e+00 3.179027e+02 7.157332e-01 3.179568e+02 3.492063e-01
3.189231e+02 2.207742e+00 3.190234e+02 5.721317e+00 3.186315e+02 1.274471e+00 3.190889e+02 7.187053e-01 3.191432e+02 3.505320e-01
3.201086e+02 2.213923e+00 3.202094e+02 5.750502e+00 3.198160e+02 1.279233e+00 3.202751e+02 7.216774e-01 3.203296e+02 3.518578e-01
3.212942e+02 2.220103e+00 3.213954e+02 5.779686e+00 3.210005e+02 1.283994e+00 3.214614e+02 7.246495e-01 3.215160e+02 3.531836e-01
3.224798e+02 2.226285e+00 3.225813e+02 5.808681e+00 3.221850e+02 1.288761e+00 3.226476e+02 7.276266e-01 3.227024e+02 3.545136e-01
3.236654e+02 2.232489e+00 3.237673e+02 5.830901e+00 3.233695e+02 1.293705e+00 3.238338e+02 7.307834e-01 3.238888e+02 3.559976e-01
3.248510e+02 2.238694e+00 3.249533e+02 5.853122e+00 3.245540e+02 1.298649e+00 3.250200e+02 7.339401e-01 3.250752e+02 3.574815e-01
3.260366e+02 2.244898e+00 3.261392e+02 5.875342e+00 3.257385e+02 1.303593e+00 3.262062e+02 7.370969e-01 3.262616e+02 3.589655e-01
3.272222e+02 2.251103e+00 3.273252e+02 5.897562e+00 3.269230e+02 1.308537e+00 3.273924e+02 7.402536e-01 3.274480e+02 3.604494e-01
3.284078e+02 2.257307e+00 3.285111e+02 5.919782e+00 3.281075e+02 1.313481e+00 3.285786e+02 7.434104e-01 3.286345e+02 3.619334e-01
3.295933e+02 2.263512e+00 3.296971e+02 5.942002e+00 3.292920e+02 1.318425e+00 3.297648e+02 7.465671e-01 3.298209e+02 3.634173e-01
3.307789e+02 2.269716e+00 3.308831e+02 5.964223e+00 3.304765e+02 1.323369e+00 3.309510e+02 7.497239e-01 3.310073e+02 3.649013e-01
3.319645e+02 2.275921e+00 3.320690e+02 5.986443e+00 3.316610e+02 1.328313e+00 3.321372e+02 7.528806e-01 3.321937e+02 3.663853e-01
3.331501e+02 2.282125e+00 3.332550e+02 6.008663e+00 3.328455e+02 1.333257e+00 3.333234e+02 7.560374e-01 3.333801e+02 3.678692e-01
3.343357e+02 2.288330e+00 3.344409e+02 6.030883e+00 3.340300e+02 1.338201e+00 3.345096e+02 7.591941e-01 3.345665e+02 3.693532e-01
3.355213e+02 2.294534e+00 3.356269e+02 6.053103e+00 3.352145e+02 1.343145e+00 3.356958e+02 7.623509e-01 3.357529e+02 3.708371e-01
3.367069e+02 2.300739e+00 3.368129e+02 6.075324e+00 3.363991e+02 1.348089e+00 3.368820e+02 7.655076e-01 3.369393e+02 3.723211e-01
3.378925e+02 2.306943e+00 3.379988e+02 6.097544e+00 3.375836e+02 1.353033e+00 3.380682e+02 7.686644e-01 3.381257e+02 3.738050e-01
3.390780e+02 2.313148e+00 3.391848e+02 6.119764e+00 3.387681e+02 1.357977e+00 3.392544e+02 7.718211e-01 3.393121e+02 3.752890e-01
3.402636e+02 2.319352e+00 3.403707e+02 6.141984e+00 3.399526e+02 1.362921e+00 3.404406e+02 7.749779e-01 3.404985e+02 3.767729e-01
3.414492e+02 2.325557e+00 3.415567e+02 6.164204e+00 3.411371e+02 1.367865e+00 3.416268e+02 7.781346e-01 3.416849e+02 3.782569e-01
3.426348e+02 2.331761e+00 3.427427e+02 6.186425e+00 3.423216e+02 1.372809e+00 3.428130e+02 7.812914e-01 3.428713e+02 3.797408e-01
3.438204e+02 2.337966e+00 3.439286e+02 6.208645e+00 3.435061e+02 1.377753e+00 3.439992e+02 7.844481e-01 3.440577e+02 3.812248e-01
3.450060e+02 2.344170e+00 3.451146e+02 6.230865e+00 3.446906e+02 1.382697e+00 3.451854e+02 7.876049e-01 3.452441e+02 3.827088e-01
3.461916e+02 2.350375e+00 3.463005e+02 6.253085e+00 3.458751e+02 1.387641e+00 3.463716e+02 7.907616e-01 3.464305e+02 3.841927e-01
3.473772e+02 2.356579e+00 3.474865e+02 6.275305e+00 3.470596e+02 1.392585e+00 3.475578e+02 7.939183e-01 3.476169e+02 3.856767e-01
3.485627e+02 2.362784e+00 3.486725e+02 6.297526e+00 3.482441e+02 1.397529e+00 3.487440e+02 7.970751e-01 3.488034e+02 3.871606e-01
3.497483e+02 2.368988e+00 3.498584e+02 6.319746e+00 3.494286e+02 1.402473e+00 3.499303e+02 8.002318e-01 3.499898e+02 3.886446e-01
3.509339e+02 2.375193e+00 3.510444e+02 6.341966e+00 3.506131e+02 1.407417e+00 3.511165e+02 8.033886e-01 3.511762e+02 3.901285e-01
3.521195e+02 2.381397e+00 3.522303e+02 6.364186e+00 3.517976e+02 1.412361e+00 3.523027e+02 8.065453e-01 3.523626e+02 3.916125e-01
3.533051e+02 2.387602e+00 3.534163e+02 6.386406e+00 3.529821e+02 1.417305e+00 3.534889e+02 8.097021e-01 3.535490e+02 3.930964e-01
3.544907e+02 2.393806e+00 3.546023e+02 6.408627e+00 3.541666e+02 1.422249e+00 3.546751e+02 8.128588e-01 3.547354e+02 3.945804e-01
3.556763e+02 2.400011e+00 3.557882e+02 6.430847e+00 3.553511e+02 1.427193e+00 3.558613e+02 8.160156e-01 3.559218e+02 3.960643e-01
3.568619e+02 2.406215e+00 3.569742e+02 6.453067e+00 3.565356e+02 1.432137e+00 3.570475e+02 8.191723e-01 3.571082e+02 3.975483e-01
3.580474e+02 2.412420e+00 3.581602e+02 6.475287e+00 3.577201e+02 1.437081e+00 3.582337e+02 8.223291e-01 3.582946e+02 3.990323e-01
3.592330e+02 2.418624e+00 3.593461e+02 6.497507e+00 3.589046e+02 1.442025e+00 3.594199e+02 8.254858e-01 3.594810e+02 4.005162e-01
3.604186e+02 2.424829e+00 3.605321e+02 6.519728e+00 3.600891e+02 1.446969e+00 3.606061e+02 8.286426e-01 3.606674e+02 4.020002e-01
3.616042e+02 2.431033e+00 3.617180e+02 6.541948e+00 3.612736e+02 1.451913e+00 3.617923e+02 8.317993e-01 3.618538e+02 4.034841e-01
3.627898e+02 2.437238e+00 3.629040e+02 6.564168e+00 3.624581e+02 1.456857e+00 3.629785e+02 8.349561e-01 3.630402e+02 4.049681e-01
3.639754e+02 2.443442e+00 3.640900e+02 6.586388e+00 3.636426e+02 1.461801e+00 3.641647e+02 8.381128e-01 3.642266e+02 4.064520e-01
3.651610e+02 2.449647e+00 3.652759e+02 6.608608e+00 3.648271e+02 1.466745e+00 3.653509e+02 8.412696e-01 3.654130e+02 4.079360e-01
3.663466e+02 2.455851e+00 3.664619e+02 6.630829e+00 3.660116e+02 1.471689e+00 3.665371e+02 8.444263e-01 3.665994e+02 4.094199e-01
3.675321e+02 2.462056e+00 3.676478e+02 6.653049e+00 3.671961e+02 1.476633e+00 3.677233e+02 8.475831e-01 3.677858e+02 4.109039e-01
3.687177e+02 2.468328e+00 3.688338e+02 6.674058e+00 3.683807e+02 1.481625e+00 3.689095e+02 8.507782e-01 3.689723e+02 4.124289e-01
3.699033e+02 2.474922e+00 3.700198e+02 6.689314e+00 3.695652e+02 1.486845e+00 3.700957e+02 8.541553e-01 3.701587e+02 4.141489e-01
3.710889e+02 2.481515e+00 3.712057e+02 6.704570e+00 3.707497e+02 1.492065e+00 3.712819e+02 8.575324e-01 3.713451e+02 4.158688e-01
3.722745e+02 2.488109e+00 3.723917e+02 6.719826e+00 3.719342e+02 1.497285e+00 3.724681e+02 8.609095e-01 3.725315e+02 4.175888e-01
3.734601e+02 2.494702e+00 3.735776e+02 6.735082e+00 3.731187e+02 1.502505e+00 3.736543e+02 8.642866e-01 3.737179e+02 4.193087e-01
3.746457e+02 2.501296e+00 3.747636e+02 6.750338e+00 3.743032e+02 1.507725e+00 3.748405e+02 8.676637e-01 3.749043e+02 4.210287e-01
3.758313e+02 2.507890e+00 3.759496e+02 6.765594e+00 3.754877e+02 1.512945e+00 3.760267e+02 8.710408e-01 3.760907e+02 4.227486e-01
3.770168e+02 2.514483e+00 3.771355e+02 6.780849e+00 3.766722e+02 1.518165e+00 3.772130e+02 8.744179e-01 3.772771e+02 4.244686e-01
3.782024e+02 2.521077e+00 3.783215e+02 6.796105e+00 3.778567e+02 1.523385e+00 3.783992e+02 8.777951e-01 3.784635e+02 4.261886e-01
3.793880e+02 2.527670e+00 3.795074e+02 6.811361e+00 3.790412e+02 1.528606e+00 3.795854e+02 8.811722e-01 3.796499e+02 4.279085e-01
3.805736e+02 2.534264e+00 3.806934e+02 6.826617e+00 3.802257e+02 1.533826e+00 3.807716e+02 8.845493e-01 3.808363e+02 4.296285e-01
3.817592e+02 2.540857e+00 3.818794e+02 6.841873e+00 3.814102e+02 1.539046e+00 3.819578e+02 8.879264e-01 3.820227e+02 4.313484e-01
3.829448e+02 2.547451e+00 3.830653e+02 6.857129e+00 3.825947e+02 1.544266e+00 3.831440e+02 8.913035e-01 3.832091e+02 4.330684e-01
3.841304e+02 2.554045e+00 3.842513e+02 6.872385e+00 3.837792e+02 1.549486e+00 3.843302e+02 8.946806e-01 3.843955e+02 4.347883e-01
3.853160e+02 2.560638e+00 3.854372e+02 6.887641e+00 3.849637e+02 1.554706e+00 3.855164e+02 8.980577e-01 3.855819e+02 4.365083e-01
3.865015e+02 2.567232e+00 3.866232e+02 6.902897e+00 3.861482e+02 1.559926e+00 3.867026e+02 9.014348e-01 3.867683e+02 4.382282e-01
3.876871e+02 2.573825e+00 3.878092e+02 6.918153e+00 3.873327e+02 1.565146e+00 3.878888e+02 9.048120e-01 3.879547e+02 4.399482e-01
3.888727e+02 2.580419e+00 3.889951e+02 6.933409e+00 3.885172e+02 1.570366e+00 3.890750e+02 9.081891e-01 3.891412e+02 4.416682e-01
3.900583e+02 2.587012e+00 3.901811e+02 6.948665e+00 3.897017e+02 1.575586e+00 3.902612e+02 9.115662e-01 3.903276e+02 4.433881e-01
3.912439e+02 2.593606e+00 3.913671e+02 6.963921e+00 3.908862e+02 1.580806e+00 3.914474e+02 9.149433e-01 3.915140e+02 4.451081e-01
