# Dipole autocorrelation data
# t0(ps) t(ps) C(t)
# Started at time 0.0 ps
0.000000 6.079000 1231.152978
0.000000 6.080000 1232.124089
0.000000 6.081000 1232.723353
0.000000 6.082000 1232.716164
0.000000 6.083000 1232.019306
0.000000 6.084000 1230.730463
0.000000 6.085000 1229.119863
0.000000 6.086000 1227.579873
0.000000 6.087000 1226.542528
0.000000 6.088000 1226.386582
0.000000 6.089000 1227.345694
0.000000 6.090000 1229.444370
0.000000 6.091000 1232.472524
0.000000 6.092000 1236.016682
0.000000 6.093000 1239.530997
0.000000 6.094000 1242.428542
0.000000 6.095000 1244.203094
0.000000 6.096000 1244.533826
0.000000 6.097000 1243.355639
0.000000 6.098000 1240.881145
0.000000 6.099000 1237.569500
0.000000 6.100000 1234.052020
0.000000 6.101000 1231.013661
0.000000 6.102000 1229.070106
0.000000 6.103000 1228.648509
0.000000 6.104000 1229.906321
0.000000 6.105000 1232.695412
0.000000 6.106000 1236.586169
0.000000 6.107000 1240.953120
0.000000 6.108000 1245.084435
0.000000 6.109000 1248.319143
0.000000 6.110000 1250.166249
0.000000 6.111000 1250.402687
0.000000 6.112000 1249.107512
0.000000 6.113000 1246.650232
0.000000 6.114000 1243.611868
0.000000 6.115000 1240.675882
0.000000 6.116000 1238.491877
0.000000 6.117000 1237.554881
0.000000 6.118000 1238.109972
0.000000 6.119000 1240.111641
0.000000 6.120000 1243.237546
0.000000 6.121000 1246.950619
0.000000 6.122000 1250.605236
0.000000 6.123000 1253.573743
0.000000 6.124000 1255.368912
0.000000 6.125000 1255.739309
0.000000 6.126000 1254.708784
0.000000 6.127000 1252.568452
0.000000 6.128000 1249.812541
0.000000 6.129000 1247.048738
0.000000 6.130000 1244.868595
0.000000 6.131000 1243.737300
0.000000 6.132000 1243.903237
0.000000 6.133000 1245.358499
0.000000 6.134000 1247.848212
0.000000 6.135000 1250.925105
0.000000 6.136000 1254.043816
0.000000 6.137000 1256.677288
0.000000 6.138000 1258.408878
0.000000 6.139000 1259.013723
0.000000 6.140000 1258.494387
0.000000 6.141000 1257.070914
0.000000 6.142000 1255.125172
0.000000 6.143000 1253.120302
0.000000 6.144000 1251.505756
0.000000 6.145000 1250.626373
0.000000 6.146000 1250.654200
0.000000 6.147000 1251.560790
0.000000 6.148000 1253.129826
0.000000 6.149000 1255.014716
0.000000 6.150000 1256.815477
0.000000 6.151000 1258.173250
0.000000 6.152000 1258.847535
0.000000 6.153000 1258.763324
0.000000 6.154000 1258.019694
0.000000 6.155000 1256.861827
0.000000 6.156000 1255.620791
0.000000 6.157000 1254.634510
0.000000 6.158000 1254.170159
0.000000 6.159000 1254.360525
0.000000 6.160000 1255.170693
0.000000 6.161000 1256.408009
0.000000 6.162000 1257.762006
0.000000 6.163000 1258.877619
0.000000 6.164000 1259.438262
0.000000 6.165000 1259.241631
0.000000 6.166000 1258.256265
0.000000 6.167000 1256.635625
0.000000 6.168000 1254.696295
0.000000 6.169000 1252.851348
0.000000 6.170000 1251.528857
0.000000 6.171000 1251.071622
0.000000 6.172000 1251.659764
0.000000 6.173000 1253.260242
0.000000 6.174000 1255.615887
0.000000 6.175000 1258.286616
0.000000 6.176000 1260.726687
0.000000 6.177000 1262.391558
0.000000 6.178000 1262.849101
0.000000 6.179000 1261.875689
0.000000 6.180000 1259.509898
0.000000 6.181000 1256.061401
0.000000 6.182000 1252.055416
0.000000 6.183000 1248.143273
0.000000 6.184000 1244.984373
0.000000 6.185000 1243.116871
0.000000 6.186000 1242.855600
0.000000 6.187000 1244.225132
0.000000 6.188000 1246.949612
0.000000 6.189000 1250.497681
0.000000 6.190000 1254.180570
0.000000 6.191000 1257.279011
0.000000 6.192000 1259.178189
0.000000 6.193000 1259.477198
0.000000 6.194000 1258.070861
0.000000 6.195000 1255.167390
0.000000 6.196000 1251.240713
0.000000 6.197000 1246.944452
0.000000 6.198000 1242.986678
0.000000 6.199000 1239.987685
0.000000 6.200000 1238.371184
0.000000 6.201000 1238.279493
0.000000 6.202000 1239.552999
0.000000 6.203000 1241.765448
0.000000 6.204000 1244.311259
0.000000 6.205000 1246.535211
0.000000 6.206000 1247.853204
0.000000 6.207000 1247.873003
0.000000 6.208000 1246.469689
0.000000 6.209000 1243.805777
0.000000 6.210000 1240.297894
0.000000 6.211000 1236.515391
0.000000 6.212000 1233.085932
0.000000 6.213000 1230.553947
0.000000 6.214000 1229.280345
0.000000 6.215000 1229.367779
0.000000 6.216000 1230.646912
0.000000 6.217000 1232.716277
0.000000 6.218000 1235.020888
0.000000 6.219000 1236.962299
0.000000 6.220000 1238.017638
0.000000 6.221000 1237.838261
0.000000 6.222000 1236.317575
0.000000 6.223000 1233.603836
0.000000 6.224000 1230.059953
0.000000 6.225000 1226.187196
0.000000 6.226000 1222.521217
0.000000 6.227000 1219.522722
0.000000 6.228000 1217.492618
0.000000 6.229000 1216.520354
0.000000 6.230000 1216.478819
0.000000 6.231000 1217.068652
0.000000 6.232000 1217.893234
0.000000 6.233000 1218.549368
0.000000 6.234000 1218.717565
0.000000 6.235000 1218.228089
0.000000 6.236000 1217.093109
0.000000 6.237000 1215.490275
0.000000 6.238000 1213.714008
0.000000 6.239000 1212.092776
0.000000 6.240000 1210.901111
0.000000 6.241000 1210.290220
0.000000 6.242000 1210.242228
0.000000 6.243000 1210.568673
0.000000 6.244000 1210.948046
0.000000 6.245000 1210.993705
0.000000 6.246000 1210.347128
0.000000 6.247000 1208.765836
0.000000 6.248000 1206.192600
0.000000 6.249000 1202.788611
0.000000 6.250000 1198.915217
0.000000 6.251000 1195.075341
0.000000 6.252000 1191.816701
0.000000 6.253000 1189.622587
0.000000 6.254000 1188.804206
0.000000 6.255000 1189.427328
0.000000 6.256000 1191.283590
0.000000 6.257000 1193.916659
0.000000 6.258000 1196.709558
0.000000 6.259000 1198.994496
0.000000 6.260000 1200.178928
0.000000 6.261000 1199.864433
0.000000 6.262000 1197.930568
0.000000 6.263000 1194.566352
0.000000 6.264000 1190.240111
0.000000 6.265000 1185.610411
0.000000 6.266000 1181.400434
0.000000 6.267000 1178.258484
0.000000 6.268000 1176.628166
0.000000 6.269000 1176.656967
0.000000 6.270000 1178.168880
0.000000 6.271000 1180.694976
0.000000 6.272000 1183.562613
0.000000 6.273000 1186.025063
0.000000 6.274000 1187.409268
0.000000 6.275000 1187.251913
0.000000 6.276000 1185.396936
0.000000 6.277000 1182.025701
0.000000 6.278000 1177.632201
0.000000 6.279000 1172.926281
0.000000 6.280000 1168.693200
0.000000 6.281000 1165.648337
0.000000 6.282000 1164.291259
0.000000 6.283000 1164.801297
0.000000 6.284000 1167.000163
0.000000 6.285000 1170.387154
0.000000 6.286000 1174.226551
0.000000 6.287000 1177.687125
0.000000 6.288000 1180.002792
0.000000 6.289000 1180.620830
0.000000 6.290000 1179.304149
0.000000 6.291000 1176.171656
0.000000 6.292000 1171.687733
0.000000 6.293000 1166.561598
0.000000 6.294000 1161.615527
0.000000 6.295000 1157.629825
0.000000 6.296000 1155.188172
0.000000 6.297000 1154.579086
0.000000 6.298000 1155.745812
0.000000 6.299000 1158.305343
0.000000 6.300000 1161.627180
0.000000 6.301000 1164.967689
0.000000 6.302000 1167.612370
0.000000 6.303000 1169.012792
0.000000 6.304000 1168.888059
0.000000 6.305000 1167.266898
0.000000 6.306000 1164.470691
0.000000 6.307000 1161.034714
0.000000 6.308000 1157.599425
0.000000 6.309000 1154.772931
0.000000 6.310000 1153.005111
0.000000 6.311000 1152.504853
0.000000 6.312000 1153.206388
0.000000 6.313000 1154.792814
0.000000 6.314000 1156.774202
0.000000 6.315000 1158.593065
0.000000 6.316000 1159.748814
0.000000 6.317000 1159.903795
0.000000 6.318000 1158.956005
0.000000 6.319000 1157.055284
0.000000 6.320000 1154.571106
0.000000 6.321000 1152.004480
0.000000 6.322000 1149.876215
0.000000 6.323000 1148.609227
0.000000 6.324000 1148.436866
