# frequency_cm-1 spectrum_au
6.582869272923562676e+02 3.678521682926966406e+13
6.583703180862873978e+02 3.706580554763107812e+13
6.584537088802185281e+02 3.735024718790504688e+13
6.585370996741496583e+02 3.763846993006353906e+13
6.586204904680807886e+02 3.793039460193918750e+13
6.587038812620119188e+02 3.822593432175216406e+13
6.587872720559431627e+02 3.852499413618700000e+13
6.588706628498740656e+02 3.882747065520414844e+13
6.589540536438053095e+02 3.913325168491332812e+13
6.590374444377364398e+02 3.944221586000457031e+13
6.591208352316675700e+02 3.975423227739060156e+13
6.592042260255987003e+02 4.006916013289024219e+13
6.592876168195298305e+02 4.038684836296575781e+13
6.593710076134609608e+02 4.070713529370593750e+13
6.594543984073920910e+02 4.102984829943973438e+13
6.595377892013232213e+02 4.135480347356328125e+13
6.596211799952543515e+02 4.168180531434218750e+13
6.597045707891854818e+02 4.201064642865968750e+13
6.597879615831166120e+02 4.234110725686163281e+13
6.598713523770477423e+02 4.267295582203768750e+13
6.599547431709788725e+02 4.300594750724950781e+13
6.600381339649100028e+02 4.333982486438742188e+13
6.601215247588412467e+02 4.367431745848480469e+13
6.602049155527723769e+02 4.400914175144689844e+13
6.602883063467035072e+02 4.434400102926346875e+13
6.603716971406346374e+02 4.467858537685971875e+13
6.604550879345657677e+02 4.501257170478124219e+13
6.605384787284967842e+02 4.534562383194012500e+13
6.606218695224279145e+02 4.567739262860963281e+13
6.607052603163590447e+02 4.600751622379426562e+13
6.607886511102901750e+02 4.633562028098894531e+13
6.608720419042213052e+02 4.666131834616106250e+13
6.609554326981524355e+02 4.698421227156089844e+13
6.610388234920835657e+02 4.730389271869025781e+13
6.611222142860146960e+02 4.761993974338531250e+13
6.612056050799458262e+02 4.793192346556571094e+13
6.612889958738769565e+02 4.823940482570457031e+13
6.613723866678080867e+02 4.854193642951735938e+13
6.614557774617393306e+02 4.883906348174371875e+13
6.615391682556704609e+02 4.913032480919602344e+13
6.616225590496015911e+02 4.941525397249879688e+13
6.617059498435327214e+02 4.969338046510768750e+13
6.617893406374638516e+02 4.996423099734429688e+13
6.618727314313949819e+02 5.022733086224010938e+13
6.619561222253261121e+02 5.048220537903634375e+13
6.620395130192572424e+02 5.072838140919153125e+13
6.621229038131883726e+02 5.096538893875303906e+13
6.622062946071195029e+02 5.119276271992282031e+13
6.622896854010505194e+02 5.141004396367877344e+13
6.623730761949816497e+02 5.161678207432278906e+13
6.624564669889127799e+02 5.181253641591660156e+13
6.625398577828439102e+02 5.199687809969653125e+13
6.626232485767750404e+02 5.216939178078934375e+13
6.627066393707062844e+02 5.232967745184378906e+13
6.627900301646374146e+02 5.247735222063920312e+13
6.628734209585685448e+02 5.261205205827782031e+13
6.629568117524996751e+02 5.273343350426042188e+13
6.630402025464308053e+02 5.284117531461155469e+13
6.631235933403619356e+02 5.293498003922760156e+13
6.632069841342930658e+02 5.301457551481945312e+13
6.632903749282241961e+02 5.307971626018864844e+13
6.633737657221553263e+02 5.313018476113115625e+13
6.634571565160864566e+02 5.316579263298275781e+13
6.635405473100175868e+02 5.318638164973353906e+13
6.636239381039487171e+02 5.319182462968842188e+13
6.637073288978798473e+02 5.318202616888442188e+13
6.637907196918109776e+02 5.315692321480834375e+13
6.638741104857422215e+02 5.311648547445000000e+13
6.639575012796731244e+02 5.306071565227064062e+13
6.640408920736043683e+02 5.298964951532438281e+13
6.641242828675354986e+02 5.290335578444048438e+13
6.642076736614666288e+02 5.280193585209510156e+13
6.642910644553977590e+02 5.268552332929567969e+13
6.643744552493288893e+02 5.255428342546850781e+13
6.644578460432600195e+02 5.240841216696296875e+13
6.645412368371911498e+02 5.224813546129844531e+13
6.646246276311222800e+02 5.207370801570885938e+13
6.647080184250534103e+02 5.188541211983631250e+13
6.647914092189845405e+02 5.168355630356515625e+13
6.648748000129156708e+02 5.146847388198831250e+13
6.649581908068468010e+02 5.124052140030070312e+13
6.650415816007779313e+02 5.100007699207314844e+13
6.651249723947090615e+02 5.074753866479703906e+13
6.652083631886403055e+02 5.048332252687082812e+13
6.652917539825714357e+02 5.020786097029585938e+13
6.653751447765025659e+02 4.992160082324721875e+13
6.654585355704336962e+02 4.962500148645421875e+13
6.655419263643648264e+02 4.931853306690525000e+13
6.656253171582958430e+02 4.900267452185099219e+13
6.657087079522269732e+02 4.867791182540675781e+13
6.657920987461581035e+02 4.834473616927204688e+13
6.658754895400892337e+02 4.800364220821213281e+13
6.659588803340203640e+02 4.765512636000535156e+13
6.660422711279514942e+02 4.729968516854710938e+13
6.661256619218826245e+02 4.693781373778064844e+13
6.662090527158137547e+02 4.657000424304633594e+13
6.662924435097448850e+02 4.619674452539644531e+13
6.663758343036760152e+02 4.581851677335624219e+13
6.664592250976072592e+02 4.543579629559887500e+13
6.665426158915383894e+02 4.504905038699546875e+13
6.666260066854695197e+02 4.465873728957379688e+13
6.667093974794006499e+02 4.426530524901704688e+13
6.667927882733317801e+02 4.386919166651678125e+13
6.668761790672629104e+02 4.347082234503260938e+13
6.669595698611940406e+02 4.307061082832250781e+13
6.670429606551251709e+02 4.266895783050017969e+13
6.671263514490563011e+02 4.226625075333018750e+13
6.672097422429874314e+02 4.186286328801187500e+13
6.672931330369184479e+02 4.145915509781234375e+13
6.673765238308495782e+02 4.105547157758290625e+13
6.674599146247807084e+02 4.065214368594703125e+13
6.675433054187118387e+02 4.024948784575083594e+13
6.676266962126429689e+02 3.984780590824182031e+13
6.677100870065740992e+02 3.944738517636128906e+13
6.677934778005053431e+02 3.904849848251725781e+13
6.678768685944364734e+02 3.865140431620964062e+13
6.679602593883676036e+02 3.825634699695618750e+13
6.680436501822987339e+02 3.786355688804242188e+13
6.681270409762298641e+02 3.747325064675680469e+13
6.682104317701609943e+02 3.708563150691207812e+13
6.682938225640921246e+02 3.670088958962457812e+13
6.683772133580232548e+02 3.631920223851088281e+13
6.684606041519543851e+02 3.594073437566150000e+13
6.685439949458855153e+02 3.556563887495289844e+13
6.686273857398166456e+02 3.519405694948041406e+13
6.687107765337477758e+02 3.482611855010733203e+13
6.687941673276789061e+02 3.446194277234778906e+13
6.688775581216100363e+02 3.410163826901368359e+13
6.689609489155410529e+02 3.374530366626914453e+13
6.690443397094721831e+02 3.339302798095120312e+13
6.691277305034034271e+02 3.304489103720503125e+13
6.692111212973345573e+02 3.270096388068889844e+13
6.692945120912656876e+02 3.236130918878055859e+13
6.693779028851968178e+02 3.202598167539715625e+13
6.694612936791279481e+02 3.169502848921007422e+13
6.695446844730590783e+02 3.136848960418832422e+13
6.696280752669902085e+02 3.104639820155690625e+13
6.697114660609213388e+02 3.072878104238836719e+13
6.697948568548524690e+02 3.041565883017740234e+13
6.698782476487835993e+02 3.010704656286569531e+13
6.699616384427147295e+02 2.980295387388664062e+13
6.700450292366458598e+02 2.950338536190546094e+13
6.701284200305769900e+02 2.920834090901482031e+13
6.702118108245081203e+02 2.891781598722905469e+13
6.702952016184393642e+02 2.863180195319210547e+13
6.703785924123704945e+02 2.835028633108074219e+13
6.704619832063016247e+02 2.807325308374227734e+13
6.705453740002327550e+02 2.780068287215644922e+13
6.706287647941637715e+02 2.753255330335696875e+13
6.707121555880949018e+02 2.726883916698654688e+13
6.707955463820260320e+02 2.700951266069587109e+13
6.708789371759571623e+02 2.675454360462001562e+13
6.709623279698882925e+02 2.650389964519568750e+13
6.710457187638194227e+02 2.625754644860035547e+13
6.711291095577505530e+02 2.601544788410933203e+13
6.712125003516816832e+02 2.577756619768164062e+13
6.712958911456128135e+02 2.554386217609494531e+13
6.713792819395439437e+02 2.531429530195546484e+13
6.714626727334750740e+02 2.508882389991459766e+13
6.715460635274063179e+02 2.486740527442449609e+13
6.716294543213374482e+02 2.464999583936893750e+13
6.717128451152685784e+02 2.443655123989931250e+13
6.717962359091997087e+02 2.422702646680592188e+13
6.718796267031308389e+02 2.402137596375014062e+13
6.719630174970619692e+02 2.381955372767818750e+13
6.720464082909930994e+02 2.362151340272722266e+13
6.721297990849242296e+02 2.342720836793554688e+13
6.722131898788553599e+02 2.323659181905026172e+13
6.722965806727863765e+02 2.304961684472780078e+13
6.723799714667175067e+02 2.286623649740675000e+13
6.724633622606486369e+02 2.268640385912794531e+13
6.725467530545797672e+02 2.251007210256510547e+13
6.726301438485108974e+02 2.233719454752018750e+13
6.727135346424420277e+02 2.216772471313067969e+13
6.727969254363731579e+02 2.200161636602287109e+13
6.728803162303044019e+02 2.183882356463848828e+13
6.729637070242355321e+02 2.167930069995208984e+13
6.730470978181666624e+02 2.152300253278564062e+13
6.731304886120977926e+02 2.136988422792207422e+13
6.732138794060289229e+02 2.121990138520403125e+13
6.732972701999600531e+02 2.107301006780186719e+13
6.733806609938911834e+02 2.092916682782245703e+13
6.734640517878223136e+02 2.078832872942332031e+13
6.735474425817534438e+02 2.065045336958853516e+13
6.736308333756845741e+02 2.051549889671524219e+13
6.737142241696157043e+02 2.038342402715118359e+13
6.737976149635468346e+02 2.025418805981845703e+13
6.738810057574779648e+02 2.012775088904951953e+13
6.739643965514089814e+02 2.000407301575528516e+13
6.740477873453401116e+02 1.988311555704005078e+13
6.741311781392712419e+02 1.976484025437006641e+13
6.742145689332024858e+02 1.964920948039827344e+13
6.742979597271336161e+02 1.953618624453979297e+13
6.743813505210647463e+02 1.942573419739039844e+13
6.744647413149958766e+02 1.931781763407238672e+13
6.745481321089270068e+02 1.921240149658895703e+13
6.746315229028581371e+02 1.910945137526211328e+13
6.747149136967892673e+02 1.900893350932654297e+13
6.747983044907203976e+02 1.891081478674590234e+13
6.748816952846515278e+02 1.881506274331492969e+13
6.749650860785826580e+02 1.872164556110665625e+13
6.750484768725137883e+02 1.863053206631985156e+13
6.751318676664449185e+02 1.854169172658018359e+13
6.752152584603760488e+02 1.845509464774263281e+13
6.752986492543071790e+02 1.837071157024214062e+13
6.753820400482384230e+02 1.828851386503442188e+13
6.754654308421695532e+02 1.820847352916905859e+13
6.755488216361006835e+02 1.813056318102945312e+13
6.756322124300317000e+02 1.805475605527817578e+13
6.757156032239628303e+02 1.798102599753751562e+13
6.757989940178939605e+02 1.790934745883846484e+13
6.758823848118250908e+02 1.783969548986448047e+13
6.759657756057562210e+02 1.777204573501876953e+13
6.760491663996873513e+02 1.770637442633721484e+13
6.761325571936184815e+02 1.764265837727334766e+13
6.762159479875496118e+02 1.758087497637391992e+13
6.762993387814807420e+02 1.752100218086657812e+13
6.763827295754118722e+02 1.746301851017713867e+13
6.764661203693430025e+02 1.740690303939502734e+13
6.765495111632741327e+02 1.735263539270125586e+13
6.766329019572053767e+02 1.730019573677443555e+13
6.767162927511365069e+02 1.724956477418801367e+13
6.767996835450676372e+02 1.720072373681187891e+13
6.768830743389987674e+02 1.715365437922905664e+13
6.769664651329298977e+02 1.710833897217913281e+13
6.770498559268610279e+02 1.706476029603688672e+13
6.771332467207921582e+02 1.702290163433651367e+13
6.772166375147232884e+02 1.698274676734871680e+13
6.773000283086543050e+02 1.694427996571866016e+13
6.773834191025854352e+02 1.690748598417137500e+13
6.774668098965165655e+02 1.687235005529139062e+13
6.775502006904476957e+02 1.683885788338143555e+13
6.776335914843788260e+02 1.680699563840671289e+13
6.777169822783099562e+02 1.677674995002759180e+13
6.778003730722410864e+02 1.674810790172725977e+13
6.778837638661722167e+02 1.672105702503606641e+13
6.779671546601034606e+02 1.669558529385712109e+13
6.780505454540345909e+02 1.667168111889571875e+13
6.781339362479657211e+02 1.664933334219606641e+13
6.782173270418968514e+02 1.662853123178621289e+13
6.783007178358279816e+02 1.660926447643516016e+13
6.783841086297591119e+02 1.659152318052261719e+13
6.784674994236902421e+02 1.657529785902347461e+13
6.785508902176213724e+02 1.656057943260820703e+13
6.786342810115525026e+02 1.654735922286121875e+13
6.787176718054836329e+02 1.653562894761632227e+13
6.788010625994147631e+02 1.652538071641259766e+13
6.788844533933458933e+02 1.651660702606869922e+13
6.789678441872769099e+02 1.650930075637801172e+13
6.790512349812080402e+02 1.650345516592435156e+13
6.791346257751391704e+02 1.649906388801859180e+13
6.792180165690703006e+02 1.649612092675573828e+13
6.793014073630015446e+02 1.649462065319373242e+13
6.793847981569326748e+02 1.649455780165314844e+13
6.794681889508638051e+02 1.649592746613763867e+13
6.795515797447949353e+02 1.649872509687500195e+13
6.796349705387260656e+02 1.650294649697978320e+13
6.797183613326571958e+02 1.650858781923496680e+13
6.798017521265883261e+02 1.651564556299477539e+13
6.798851429205194563e+02 1.652411657120646875e+13
6.799685337144505866e+02 1.653399802755197070e+13
6.800519245083817168e+02 1.654528745370868359e+13
6.801353153023128471e+02 1.655798270672796094e+13
6.802187060962439773e+02 1.657208197653330273e+13
6.803020968901751075e+02 1.658758378353534375e+13
6.803854876841062378e+02 1.660448697636483594e+13
6.804688784780374817e+02 1.662279072972258594e+13
6.805522692719686120e+02 1.664249454234673828e+13
6.806356600658996285e+02 1.666359823509586914e+13
6.807190508598307588e+02 1.668610194914858789e+13
6.808024416537618890e+02 1.671000614431940820e+13
6.808858324476930193e+02 1.673531159748989062e+13
6.809692232416241495e+02 1.676201940115533398e+13
6.810526140355552798e+02 1.679013096208719727e+13
6.811360048294864100e+02 1.681964800011015625e+13
6.812193956234175403e+02 1.685057254699511719e+13
6.813027864173486705e+02 1.688290694546683203e+13
6.813861772112798008e+02 1.691665384832655273e+13
6.814695680052109310e+02 1.695181621769064258e+13
6.815529587991420613e+02 1.698839732434437695e+13
6.816363495930731915e+02 1.702640074721100391e+13
6.817197403870044354e+02 1.706583037293741016e+13
6.818031311809355657e+02 1.710669039559577344e+13
6.818865219748666959e+02 1.714898531650176953e+13
6.819699127687978262e+02 1.719271994415090820e+13
6.820533035627289564e+02 1.723789939427146875e+13
6.821366943566600867e+02 1.728452908999709961e+13
6.822200851505912169e+02 1.733261476215772656e+13
6.823034759445222335e+02 1.738216244969142969e+13
6.823868667384533637e+02 1.743317850017639844e+13
6.824702575323844940e+02 1.748566957048606445e+13
6.825536483263156242e+02 1.753964262756611914e+13
6.826370391202467545e+02 1.759510494933667578e+13
6.827204299141778847e+02 1.765206412572006641e+13
6.828038207081090150e+02 1.771052805979518750e+13
6.828872115020401452e+02 1.777050496908080078e+13
6.829706022959712755e+02 1.783200338694937500e+13
6.830539930899025194e+02 1.789503216417174609e+13
6.831373838838336496e+02 1.795960047059695703e+13
6.832207746777647799e+02 1.802571779696662109e+13
6.833041654716959101e+02 1.809339395686801172e+13
6.833875562656270404e+02 1.816263908882666797e+13
6.834709470595581706e+02 1.823346365854158594e+13
6.835543378534893009e+02 1.830587846126538672e+13
6.836377286474204311e+02 1.837989462433179297e+13
6.837211194413515614e+02 1.845552360983328516e+13
6.838045102352826916e+02 1.853277721745188281e+13
6.838879010292138219e+02 1.861166758744607031e+13
6.839712918231449521e+02 1.869220720379708594e+13
6.840546826170759687e+02 1.877440889751753125e+13
6.841380734110070989e+02 1.885828585012611719e+13
6.842214642049382292e+02 1.894385159729244531e+13
6.843048549988693594e+02 1.903112003265479297e+13
6.843882457928006033e+02 1.912010541181534375e+13
6.844716365867317336e+02 1.921082235651740234e+13
6.845550273806628638e+02 1.930328585900813672e+13
6.846384181745939941e+02 1.939751128659138672e+13
6.847218089685251243e+02 1.949351438637565234e+13
6.848051997624562546e+02 1.959131129022217188e+13
6.848885905563873848e+02 1.969091851989696484e+13
6.849719813503185151e+02 1.979235299243351562e+13
6.850553721442496453e+02 1.989563202571037109e+13
6.851387629381807756e+02 2.000077334424988672e+13
6.852221537321119058e+02 2.010779508524387891e+13
6.853055445260430361e+02 2.021671580481150000e+13
6.853889353199741663e+02 2.032755448449617578e+13
6.854723261139052966e+02 2.044033053800819141e+13
6.855557169078365405e+02 2.055506381821880078e+13
6.856391077017676707e+02 2.067177462441371484e+13
6.857224984956986873e+02 2.079048370981108984e+13
6.858058892896298175e+02 2.091121228935492578e+13
6.858892800835609478e+02 2.103398204778671875e+13
6.859726708774920780e+02 2.115881514800734375e+13
6.860560616714232083e+02 2.128573423973467578e+13
6.861394524653543385e+02 2.141476246846568359e+13
6.862228432592854688e+02 2.154592348475194531e+13
6.863062340532165990e+02 2.167924145379771875e+13
6.863896248471477293e+02 2.181474106538755078e+13
6.864730156410788595e+02 2.195244754415532031e+13
6.865564064350099898e+02 2.209238666020192578e+13
6.866397972289411200e+02 2.223458474007310938e+13
6.867231880228722503e+02 2.237906867810661328e+13
6.868065788168034942e+02 2.252586594815808203e+13
6.868899696107346244e+02 2.267500461571881641e+13
6.869733604046657547e+02 2.282651335043344141e+13
6.870567511985968849e+02 2.298042143903038281e+13
6.871401419925280152e+02 2.313675879867525391e+13
6.872235327864591454e+02 2.329555599076046875e+13
6.873069235803902757e+02 2.345684423514121875e+13
6.873903143743212922e+02 2.362065542483107031e+13
6.874737051682524225e+02 2.378702214116959375e+13
6.875570959621835527e+02 2.395597766947468359e+13
6.876404867561146830e+02 2.412755601519203125e+13
6.877238775500458132e+02 2.430179192055623047e+13
6.878072683439769435e+02 2.447872088177635547e+13
6.878906591379080737e+02 2.465837916675962109e+13
6.879740499318392040e+02 2.484080383338880469e+13
6.880574407257703342e+02 2.502603274836463281e+13
6.881408315197015781e+02 2.521410460663289844e+13
6.882242223136327084e+02 2.540505895140541016e+13
6.883076131075638386e+02 2.559893619479475391e+13
6.883910039014949689e+02 2.579577763907562109e+13
6.884743946954260991e+02 2.599562549858924219e+13
6.885577854893572294e+02 2.619852292230745312e+13
6.886411762832883596e+02 2.640451401707060547e+13
6.887245670772194899e+02 2.661364387151885156e+13
6.888079578711506201e+02 2.682595858072922266e+13
6.888913486650817504e+02 2.704150527157995703e+13
6.889747394590128806e+02 2.726033212885465234e+13
6.890581302529438972e+02 2.748248842210653125e+13
6.891415210468750274e+02 2.770802453329784766e+13
6.892249118408061577e+02 2.793699198523292578e+13
6.893083026347372879e+02 2.816944347080283203e+13
6.893916934286684182e+02 2.840543288305689453e+13
6.894750842225996621e+02 2.864501534612026172e+13
6.895584750165307923e+02 2.888824724697596094e+13
6.896418658104619226e+02 2.913518626812564453e+13
6.897252566043930528e+02 2.938589142115026562e+13
6.898086473983241831e+02 2.964042308118417969e+13
6.898920381922553133e+02 2.989884302232286719e+13
6.899754289861864436e+02 3.016121445398030859e+13
6.900588197801175738e+02 3.042760205821014453e+13
6.901422105740487041e+02 3.069807202801019531e+13
6.902256013679798343e+02 3.097269210662533594e+13
6.903089921619109646e+02 3.125153162786214062e+13
6.903923829558420948e+02 3.153466155743167969e+13
6.904757737497732251e+02 3.182215453533460547e+13
6.905591645437043553e+02 3.211408491930121875e+13
6.906425553376355992e+02 3.241052882929955859e+13
6.907259461315665021e+02 3.271156419312091406e+13
6.908093369254977461e+02 3.301727079305716406e+13
6.908927277194288763e+02 3.332773031367399219e+13
6.909761185133600065e+02 3.364302639069221484e+13
6.910595093072911368e+02 3.396324466097969141e+13
6.911429001012222670e+02 3.428847281366009375e+13
6.912262908951533973e+02 3.461880064234076172e+13
6.913096816890845275e+02 3.495432009845842188e+13
6.913930724830156578e+02 3.529512534574233594e+13
6.914764632769467880e+02 3.564131281578878125e+13
6.915598540708779183e+02 3.599298126473932812e+13
6.916432448648090485e+02 3.635023183105245312e+13
6.917266356587401788e+02 3.671316809435253125e+13
6.918100264526713090e+02 3.708189613533902344e+13
6.918934172466025530e+02 3.745652459673292188e+13
6.919768080405336832e+02 3.783716474523215625e+13
6.920601988344648134e+02 3.822393053444519531e+13
6.921435896283959437e+02 3.861693866876132031e+13
6.922269804223270739e+02 3.901630866811839062e+13
6.923103712162582042e+02 3.942216293361328906e+13
6.923937620101892207e+02 3.983462681389600781e+13
6.924771528041203510e+02 4.025382867228649219e+13
6.925605435980514812e+02 4.067989995453506250e+13
6.926439343919826115e+02 4.111297525714208594e+13
6.927273251859137417e+02 4.155319239614645312e+13
6.928107159798448720e+02 4.200069247627325781e+13
6.928941067737760022e+02 4.245561996032673438e+13
6.929774975677071325e+02 4.291812273869455469e+13
6.930608883616382627e+02 4.338835219882339062e+13
6.931442791555693930e+02 4.386646329449836719e+13
6.932276699495006369e+02 4.435261461476084375e+13
6.933110607434317672e+02 4.484696845225860156e+13
6.933944515373628974e+02 4.534969087082118750e+13
6.934778423312940276e+02 4.586095177202281250e+13
6.935612331252251579e+02 4.638092496047858594e+13
6.936446239191562881e+02 4.690978820758352344e+13
6.937280147130874184e+02 4.744772331339564062e+13
6.938114055070185486e+02 4.799491616631764844e+13
6.938947963009496789e+02 4.855155680021212500e+13
6.939781870948808091e+02 4.911783944855012500e+13
6.940615778888118257e+02 4.969396259515114844e+13
6.941449686827429559e+02 5.028012902104330469e+13
6.942283594766740862e+02 5.087654584692539844e+13
6.943117502706052164e+02 5.148342457066430469e+13
6.943951410645363467e+02 5.210098109922799219e+13
6.944785318584674769e+02 5.272943577438146094e+13
6.945619226523987209e+02 5.336901339144135156e+13
6.946453134463298511e+02 5.401994321030527344e+13
6.947287042402609814e+02 5.468245895792483594e+13
6.948120950341921116e+02 5.535679882131271094e+13
6.948954858281232418e+02 5.604320543010834375e+13
6.949788766220543721e+02 5.674192582765242969e+13
6.950622674159855023e+02 5.745321142942396094e+13
6.951456582099166326e+02 5.817731796762788281e+13
6.952290490038477628e+02 5.891450542060967969e+13
6.953124397977788931e+02 5.966503792568225000e+13
6.953958305917100233e+02 6.042918367385312500e+13
6.954792213856411536e+02 6.120721478480522656e+13
6.955626121795722838e+02 6.199940716040200000e+13
6.956460029735034141e+02 6.280604031482795312e+13
6.957293937674344306e+02 6.362739717937067188e+13
6.958127845613655609e+02 6.446376387969784375e+13
6.958961753552968048e+02 6.531542948335024219e+13
6.959795661492279351e+02 6.618268571500064062e+13
6.960629569431590653e+02 6.706582663690087500e+13
6.961463477370901956e+02 6.796514829173511719e+13
6.962297385310213258e+02 6.888094830496700781e+13
6.963131293249524560e+02 6.981352544355764844e+13
6.963965201188835863e+02 7.076317912776537500e+13
6.964799109128147165e+02 7.173020889254957812e+13
6.965633017067458468e+02 7.271491379490198438e+13
6.966466925006769770e+02 7.371759176323956250e+13
6.967300832946081073e+02 7.473853888479592188e+13
6.968134740885392375e+02 7.577804862674548438e+13
6.968968648824703678e+02 7.683641098661254688e+13
6.969802556764016117e+02 7.791391156730346875e+13
6.970636464703327420e+02 7.901083057194457812e+13
6.971470372642638722e+02 8.012744171349992188e+13
6.972304280581950024e+02 8.126401103400707812e+13
6.973138188521261327e+02 8.242079562810298438e+13
6.973972096460571493e+02 8.359804226539900000e+13
6.974806004399882795e+02 8.479598590614779688e+13
6.975639912339194098e+02 8.601484810459823438e+13
6.976473820278505400e+02 8.725483529438545312e+13
6.977307728217816702e+02 8.851613695031707812e+13
6.978141636157128005e+02 8.979892362101421875e+13
6.978975544096439307e+02 9.110334482694800000e+13
6.979809452035750610e+02 9.242952681866467188e+13
6.980643359975061912e+02 9.377757019023654688e+13
6.981477267914373215e+02 9.514754734338895312e+13
6.982311175853684517e+02 9.653949979821053125e+13
6.983145083792996957e+02 9.795343534698682812e+13
6.983978991732308259e+02 9.938932504841717188e+13
6.984812899671619562e+02 1.008471000603820625e+14
6.985646807610930864e+02 1.023266483104676562e+14
6.986480715550242167e+02 1.038278110047145469e+14
6.987314623489553469e+02 1.053503789764759219e+14
6.988148531428864771e+02 1.068940888789148594e+14
6.988982439368176074e+02 1.084586192265924531e+14
6.989816347307487376e+02 1.100435862936654531e+14
6.990650255246797542e+02 1.116485398786679062e+14
6.991484163186108844e+02 1.132729589484489688e+14
6.992318071125420147e+02 1.149162471768495156e+14
6.993151979064731449e+02 1.165777283968735781e+14
6.993985887004042752e+02 1.182566419886910938e+14
6.994819794943354054e+02 1.199521382295915781e+14
6.995653702882665357e+02 1.216632736361222812e+14
6.996487610821977796e+02 1.233890063330061094e+14
6.997321518761289099e+02 1.251281914880448750e+14
6.998155426700600401e+02 1.268795768569920625e+14
6.998989334639911704e+02 1.286417984873977969e+14
6.999823242579223006e+02 1.304133766354387031e+14
7.000657150518534309e+02 1.321927119549010000e+14
7.001491058457845611e+02 1.339780820224591719e+14
7.002324966397156913e+02 1.357676382683460938e+14
7.003158874336468216e+02 1.375594033860223281e+14
7.003992782275779518e+02 1.393512692987236250e+14
7.004826690215090821e+02 1.411409957643335938e+14
7.005660598154402123e+02 1.429262097029452188e+14
7.006494506093713426e+02 1.447044053334793750e+14
7.007328414033023591e+02 1.464729452066025938e+14
7.008162321972334894e+02 1.482290622208481562e+14
7.008996229911646196e+02 1.499698627069396875e+14
7.009830137850958636e+02 1.516923306618173750e+14
7.010664045790269938e+02 1.533933332084657500e+14
7.011497953729581241e+02 1.550696273502300938e+14
7.012331861668892543e+02 1.567178680787604688e+14
7.013165769608203846e+02 1.583346178829074688e+14
7.013999677547515148e+02 1.599163576917278125e+14
7.014833585486826451e+02 1.614594992683345625e+14
7.015667493426137753e+02 1.629603990525909062e+14
7.016501401365449055e+02 1.644153734298093438e+14
7.017335309304760358e+02 1.658207153798718125e+14
7.018169217244071660e+02 1.671727124367798750e+14
7.019003125183382963e+02 1.684676658630755312e+14
7.019837033122694265e+02 1.697019109171417500e+14
7.020670941062006705e+02 1.708718380648235938e+14
7.021504849001318007e+02 1.719739149605900625e+14
7.022338756940629310e+02 1.730047089983199688e+14
7.023172664879940612e+02 1.739609102085080000e+14
7.024006572819250778e+02 1.748393542578327188e+14
7.024840480758562080e+02 1.756370452896154062e+14
7.025674388697873383e+02 1.763511783301212812e+14
7.026508296637184685e+02 1.769791609768035000e+14
7.027342204576495988e+02 1.775186340809064375e+14
7.028176112515807290e+02 1.779674911387885312e+14
7.029010020455118593e+02 1.783238961141999688e+14
7.029843928394429895e+02 1.785862994276483438e+14
7.030677836333741197e+02 1.787534518688905312e+14
7.031511744273052500e+02 1.788244162143058438e+14
7.032345652212363802e+02 1.787985763617508438e+14
7.033179560151675105e+02 1.786756438312691250e+14
7.034013468090987544e+02 1.784556615194906562e+14
7.034847376030298847e+02 1.781390046380891562e+14
7.035681283969610149e+02 1.777263788111452812e+14
7.036515191908921452e+02 1.772188153513758438e+14
7.037349099848232754e+02 1.766176637801990938e+14
7.038183007787544057e+02 1.759245816998691875e+14
7.039016915726855359e+02 1.751415221667829062e+14
7.039850823666166661e+02 1.742707187521656562e+14
7.040684731605476827e+02 1.733146685091813750e+14
7.041518639544788130e+02 1.722761130929629062e+14
7.042352547484099432e+02 1.711580183019782188e+14
7.043186455423410735e+02 1.699635523248280000e+14
7.044020363362722037e+02 1.686960629862885000e+14
7.044854271302033339e+02 1.673590542896444062e+14
7.045688179241344642e+02 1.659561625499673438e+14
7.046522087180655944e+02 1.644911324048491250e+14
7.047355995119968384e+02 1.629677929759971875e+14
7.048189903059279686e+02 1.613900344376306562e+14
7.049023810998590989e+02 1.597617852264115000e+14
7.049857718937902291e+02 1.580869901035803125e+14
7.050691626877213594e+02 1.563695892537520625e+14
7.051525534816524896e+02 1.546134985772501250e+14
7.052359442755836199e+02 1.528225913046505312e+14
7.053193350695147501e+02 1.510006810340920000e+14
7.054027258634458803e+02 1.491515062644455000e+14
7.054861166573770106e+02 1.472787164711832500e+14
7.055695074513081408e+02 1.453858597472163750e+14
7.056528982452392711e+02 1.434763720083094062e+14
7.057362890391704013e+02 1.415535677424080312e+14
7.058196798331014179e+02 1.396206322642293750e+14
7.059030706270325481e+02 1.376806154210877188e+14
7.059864614209636784e+02 1.357364266830178125e+14
7.060698522148949223e+02 1.337908315398906250e+14
7.061532430088260526e+02 1.318464491201373281e+14
7.062366338027571828e+02 1.299057509399387656e+14
7.063200245966883131e+02 1.279710606879941875e+14
7.064034153906194433e+02 1.260445549491095156e+14
7.064868061845505736e+02 1.241282647696274688e+14
7.065701969784817038e+02 1.222240779689237344e+14
7.066535877724128341e+02 1.203337421036356562e+14
7.067369785663439643e+02 1.184588679947285000e+14
